"";"Bogennummer";"Ort";"Longitude";"Latitude";"Typ"
"1558";"F060p";"Steenwijk";"6.125742241";"52.79473406";"uu | uu"
"1559";"F021p";"Oldeberkoop";"6.132926723";"52.94488636";"uu | uu"
"1560";"G139a";"Arriën";"6.445708104";"52.48130355";"uu | uu"
"1561";"G091d";"Linde";"6.434924507";"52.65093544";"uu | uu"
"1562";"G024p";"Dwingeloo";"6.370033378";"52.84314228";"uu | uu"
"1563";"C145p";"Zevenhuizen";"6.349023912";"53.12812452";"uu | uu"
"1564";"C063p";"Oldehove";"6.393691548";"53.31128363";"uu | uu"
"1565";"C156p";"Muntendam";"6.874144899";"53.13491374";"uu | uu"
"1566";"F170p";NA;"5.59009";"52.148";"uu | uu"
"1567";"F002p";"Hindeloopen";"5.396701486";"52.95001492";"uu | uu"
"1568";"46905";"Westre";"8.98743";"54.85583";"uu | uu"
"1569";"46939";"Toftum";"8.552922211";"55.16471539";"uu | uu"
"1570";"46948";"Hönning (Hønning)";"8.964677765";"55.16862371";"uu | uu"
"1571";"46957";"Beftoft (Bevtoft)";"9.204823575";"55.19915406";"uu | uu"
"1572";"47006";"List";"8.42258";"55.01369";"uu | uu"
"1573";"47016";"Ellum";"8.90058334";"55.0451794";"uu | uu"
"1574";"47029";"Kassöe/Kassö (Kassø)";"9.232491598";"55.0366886";"uu | uu"
"1575";"47040";"Feldstedtholz (Feldstedskov)";"9.516116";"55.018423";"uu | uu"
"1576";"47066";"Grönnebeck/Grönnebek (Grønnebæk)";"9.168502491";"55.35949285";"uu | uu"
"1577";"47073";"Tyrstrup";"9.48625759";"55.35407691";"uu | uu"
"1578";"47078";"Hvidding (Hviding)";"8.729862087";"55.27702586";"uu | uu"
"1579";"23010";"Niederbergheim";"8.22732";"51.47615";"ui | ui"
"1580";"25579";"Wenzen";"9.80806";"51.87024";"ui | ui"
"1581";"I062a";"Serooskerke";"3.591725097";"51.55190709";"ui | ui"
"1582";"K173a";"Kruisland";"4.390034372";"51.56674828";"ui | ui"
"1583";"K155p";"Zevenbergen";"4.611233497";"51.64821813";"ui | ui"
"1584";"K093p";"'S-Gravendeel";"4.611970311";"51.78068753";"ui | ui"
"1585";"K101a";"Nieuwendijk";"4.921140981";"51.77172811";"ui | ui"
"1586";"K042a";"Vlaardingen";"4.335029469";"51.91068391";"ui | ui"
"1587";"K012p";"Ouderkerk Aan den Ijssel";"4.63602725";"51.93543516";"ui | ui"
"1588";"K022p";"Willige Langerak";"4.883513659";"51.94641866";"ui | ui"
"1589";"E179p";"Zwammerdam";"4.724747784";"52.1086318";"ui | ui"
"1590";"E138b";"Abbenes";"4.594873686";"52.23810464";"ui | ui"
"1591";"E147a";"De Kwakel";"4.79640398";"52.24084362";"ui | ui"
"1592";"E080a";"Velsen";"4.631238784";"52.45836864";"ui | ui"
"1593";"E047a";"Stompetoren";"4.823230073";"52.60746422";"ui | ui"
"1594";"E010p";"Sint Maarten";"4.741464327";"52.7715851";"ui | ui"
"1595";"K165p";"Udenhout";"5.147549461";"51.62031499";"ui | ui"
"1596";"K104a";"Herwijnen";"5.131867384";"51.82567225";"ui | ui"
"1597";"K035p";"Hei-En Boeicop";"5.091820987";"51.9486856";"ui | ui"
"1598";"E124p";"Ankeveen";"5.112558984";"52.26849291";"ui | ui"
"1599";"E058p";"Hoorn";"5.058996683";"52.6410706";"ui | ui"
"1600";"E031a";"Oostwoud";"5.088129176";"52.72684238";"ui | ui"
"1601";"L093p";"Lith";"5.437702389";"51.80537037";"ui | ui"
"1602";"E040a";"Venhuizen";"5.213639001";"52.66352245";"ui | ui"
"1603";"L237p";"Helmond";"5.66751977";"51.48495955";"ui | ui"
"1604";"L157a";"Oventje";"5.686296333";"51.68313802";"ui | ui"
"1605";"F079p";"Ens";"5.778810825";"52.63620696";"ui | ui"
"1606";"L010p";NA;"5.6665";"51.9693";"ui | ui"
"1607";"10690";"Honsfeld";"6.28038";"50.38149";"u | u"
"1608";"10697";"Dahlem";"6.54324";"50.3815";"u | u"
"1609";"21295";"Immensen";"10.06143";"52.39489";"u | u"
"1610";"23566";"Porselen";"6.17221";"51.03878";"u | u"
"1611";"23858";"Oberklüppelberg";"7.482521669";"51.11069717";"u | u"
"1612";"23906";"Elmpt";"6.16371";"51.21195";"u | u"
"1613";"2494";"Saruny";"20.36688";"54.27806";"u | u"
"1614";"26141";"Iversheim";"6.7722";"50.58589";"u | u"
"1615";"26155";"Gelsdorf";"7.03325";"50.58326";"u | u"
"1616";"26312";"Venwegen";"6.21713";"50.70959";"u | u"
"1617";"26734";"Niederzier";"6.46479";"50.88445";"u | u"
"1618";"27003";"Heiligenhaus";"7.25578";"50.93839";"u | u"
"1619";"27025";"Faulmert";"7.52408";"50.94416";"u | u"
"1620";"27038";"Hahnseifen";"7.76182";"50.96107";"u | u"
"1621";"47189";"Heerenland";"7.20615";"53.12109";"u | u"
"1622";"47624";"Ober-Ochtenhausen";"9.14538";"53.38607";"u | u"
"1623";"48282";"Norderney";"7.14497";"53.70519";"u | u"
"1624";"48283";"Baltrum-Ostdorf";"7.38496";"53.72648";"u | u"
"1625";"48342";"Itzendorf";"7.14249";"53.5993";"u | u"
"1626";"5491";"Brzezno";"16.61572";"52.90771";"u | u"
"1627";"52353";NA;"17.766667";"54.233333";"u | u"
"1628";"L290p";"Panningen";"5.983634461";"51.33728231";"u | u"
"1629";"48241";"Wangerooge";"7.89936";"53.79103";"u | u"
"1630";"46932";"Sonderburg (Sønderborg)";"9.806786147";"54.90928495";"u | u"
"1631";"145";"Smardzko";"15.86239";"53.77752";"uu | üü"
"1632";"20734";"Colonie Syke";"8.878103328";"52.86272692";"uu | üü"
"1633";"20936";"Hassel";"9.98769";"52.73449";"uu | üü"
"1634";"23207";"Waltrop";"7.39916";"51.62422";"uu | üü"
"1635";"44851";"Ziefen";"7.70742";"47.43095";"uu | üü"
"1636";"46038";"Linthal";"8.99894";"46.91957";"uu | üü"
"1637";"46420";"Bergenhusen";"9.32093";"54.37498";"uu | üü"
"1638";"47670";"Wiesede";"7.7709";"53.44988";"uu | üü"
"1639";"47863";"Hedwigenkoog";"8.84172";"54.17734";"uu | üü"
"1640";"47907";"Hamweddel";"9.62152";"54.18985";"uu | üü"
"1641";"47916";"Warder";"9.88642";"54.21312";"uu | üü"
"1642";"48401";"Flögeln";"8.80591";"53.66003";"uu | üü"
"1643";"49122";"Warnow";"11.88526";"53.78539";"uu | üü"
"1644";"49162";"Gross Nordende";"9.64927";"53.70258";"uu | üü"
"1645";"49188";"Jersbek";"10.21851";"53.74313";"uu | üü"
"1646";"49727";"Wendhausen";"10.56531";"53.25038";"uu | üü"
"1647";"49752";"Jessenitz";"11.0857";"53.26914";"uu | üü"
"1648";"50068";"Barkow";"12.17807";"53.46472";"uu | üü"
"1649";"50073";"Schwinge";"9.38434";"53.5502";"uu | üü"
"1650";"52463";"Bialecino";"16.65424";"54.25478";"uu | üü"
"1651";"13317";"Dittmannsdorf";"13.05066";"50.78027";"au | oi"
"1652";"13655";"Niederleutersdorf/Leutersdorf";"14.65276544";"50.9556005";"au | oi"
"1653";"14458";"Szczytna";"16.43333";"50.40879";"au | oi"
"1654";"14471";"Jaszkowa Gorna";"16.73068";"50.40811";"au | oi"
"1655";"16770";"Schediwy (Šediviny)";"16.31555194";"50.30491688";"au | oi"
"1656";"16876";"Nieder-Ullersdorf (Dolní Boříkovice";"16.71044888";"50.0763027";"au | oi"
"1657";"17281";"Dobrzan (Dobřany)";"13.29099949";"49.65550872";"au | oi"
"1658";"17309";"Hilbeten";"16.39993838";"49.94474447";"au | oi"
"1659";"17504";"Neu-Biela (Lavičné)";"16.46388";"49.64357938";"au | oi"
"1660";"17942";"Gundrum (Komořany)";"16.90652995";"49.21777218";"au | oi"
"1661";"27425";"Bruchköbel";"8.91949";"50.17877";"au | oi"
"1662";"27507";"Cratzenbach";"8.38494";"50.32567";"au | oi"
"1663";"39398";"Gauting";"11.37906";"48.06724";"au | oi"
"1664";"7747";"Treppendorf";"13.85842";"51.9372";"au | oi"
"1665";"8011";"Ziegra";"13.05727";"51.10477";"au | oi"
"1666";"8032";"Rausslitz";"13.31541";"51.10915";"au | oi"
"1667";"8055";"Coswig";"13.58038";"51.12525";"au | oi"
"1668";"8358";"Steinborn";"13.85316702";"51.29946865";"au | oi"
"1669";"24412";"Roppershain";"9.35252";"51.03159";"ü | i"
"1670";"25914";"Gemünd";"6.50041";"50.57166";"uu | u"
"1671";"28623";"Gittersdorf";"9.64613";"50.89148";"ü | i"
"1672";"28651";"Frauensee";"10.14264";"50.87761";"ü | i"
"1673";"36309";"Furdenheim";"7.56378";"48.61325";"ü | i"
"1674";"36489";"Bois De Chêne";"7.26992";"48.75755";"ü | i"
"1675";"36737";"Altwiller";"6.98122";"48.93023";"ü | i"
"1676";"36755";"Weislingen";"7.25159";"48.91879";"ü | i"
"1677";"36772";"Lichtenberg";"7.48181";"48.9216";"ü | i"
"1678";"37058";"Le Hohwald";"7.33005";"48.40339";"ü | i"
"1679";"41200";"Masevaux";"6.99386";"47.7727";"ü | i"
"1680";"41296";"Oberentzen";"7.37872";"47.94354";"ü | i"
"1681";"41714";"Lucelle";"7.246";"47.42133";"ü | i"
"1682";"46045";"Erstfeld";"8.65031";"46.82368";"ü | i"
"1683";"46119";"Fieschertal";"8.1432";"46.42441";"ü | i"
"1684";"46129";"Agarn";"7.66359";"46.29695";"ü | i"
"1685";"46132";"Hasel";"7.81598522";"46.28128685";"ü | i"
"1686";"46142";"Saas Grund";"7.93672";"46.12324";"ü | i"
"1687";"47203";"Steenfelde";"7.44007";"53.13135";"uu | u"
"1688";"47447";"Neermoor";"7.43783";"53.30502";"uu | u"
"1689";"47455";"Remels";"7.75073";"53.3052";"uu | u"
"1690";"48356";"Arle";"7.3911";"53.60903";"uu | u"
"1691";"I110a";"Slijkplaat";"3.614139253";"51.37486988";"uu | u"
"1692";"I101p";"Krabbendijke";"4.115711421";"51.43098565";"uu | u"
"1693";"I055p";"Sint Annaland";"4.099289929";"51.6059853";"uu | u"
"1694";"I032p";"Burgh-Haamstede";"3.716262833";"51.68748655";"uu | u"
"1695";"I031a";"Scharendijke";"3.8035958";"51.72891258";"uu | u"
"1696";"F121p";"Bunschoten-Spakenburg";"5.384877779";"52.25634727";"uu | u"
"1697";"F173p";"Hoenderloo";"5.88775916";"52.12439435";"uu | u"
"1698";"F052p";"Kuinre";"5.83835011";"52.79710227";"uu | u"
"1699";"B002p";"Nes";"5.775810147";"53.45506575";"uu | u"
"1700";"F106p";"Windesheim";"6.137812633";"52.4484356";"uu | u"
"1701";"G079a";"Amsterdamscheveld";"6.882702773";"52.70629847";"uu | u"
"1702";"F013c";"Oudehaske";"5.87049066";"52.96056874";"uu | u"
"1703";"10974";"Haindorf";"10.4237421";"50.7188194";"uh | ü"
"1704";"1461";"Wegorzewo Szczecineckie";"16.90083";"53.59936";"uh | ü"
"1705";"20346";"Frensdorf";"7.047183947";"52.43692249";"uh | ü"
"1706";"21342";"Krentruperhagen";"8.71676";"52.01463";"iu | ui"
"1707";"21355";"Wendlinghausen";"9.01787";"52.01324";"iu | ui"
"1708";"21405";"Rheden";"9.78734";"52.05878";"iu | ui"
"1709";"21666";"Rohden";"9.24711";"52.1961";"iu | ui"
"1710";"21707";"Rautenberg";"10.03434";"52.21999";"iu | ui"
"1711";"22599";"Wöpel";"11.09919";"52.76301";"uh | ü"
"1712";"22998";"Neheim";"7.96057";"51.4516";"iu | ui"
"1713";"23885";"Sporke";"8.00787";"51.15597";"iu | ui"
"1714";"24180";"Stockum";"7.984";"51.29586";"iu | ui"
"1715";"24208";"Wall";"6.38696445";"51.38212687";"uh | ü"
"1716";"24884";"Olsberg";"8.48993";"51.35499";"iu | ui"
"1717";"25113";"Meiste";"8.48718";"51.5111";"iu | ui"
"1718";"25354";"Bruchhausen";"9.2916";"51.70661";"iu | ui"
"1719";"25514";"Haustenbeck";"8.773504023";"51.83629146";"iu | ui"
"1720";"25522";"Heesten";"8.98811";"51.85941";"iu | ui"
"1721";"25543";"Rischenau";"9.27971";"51.88107";"iu | ui"
"1722";"26351";"Borr";"6.74579";"50.73906";"uh | ü"
"1723";"2703";"Srokowo";"21.52149";"54.21336";"uh | ü"
"1724";"50058";"Paarsch";"11.93249";"53.42748";"uh | ü"
"1725";"50142";"Basthorst";"10.47132";"53.57846";"uh | ü"
"1726";"50794";"Seedorf";"13.01298";"53.95466";"uh | ü"
"1727";"51805";"Grabow";"12.44102";"53.27919";"uh | ü"
"1728";"51832";"Ahrensberg";"13.03296";"53.25606";"uh | ü"
"1729";"51918";"Slotnica";"14.94955";"53.28654";"uh | ü"
"1730";"5409";"Marienbusch";"16.33038893";"52.91989184";"uh | ü"
"1731";"990";"Walownica";"17.99966399";"53.03340784";"uh | ü"
"1732";"24057";NA;"8.26093";"51.3372";"iu | ui"
"1733";"1278";"Insko";"15.56066";"53.43452";"ū | ü"
"1734";"1417";"Rydzewo";"15.82664";"53.61641";"ū | ü"
"1735";"1442";"Lubowo";"16.3881";"53.58605";"ū | ü"
"1736";"2161";"Kalnen (-)";"22.16975911";"54.52012092";"ū | ü"
"1737";"36911";"Yach";"8.0932";"48.15752";"ū | ü"
"1738";"37119";"Buchenberg";"8.37655";"48.16035";"ū | ü"
"1739";"46823";"Maasholm";"9.99077";"54.684";"ū | ü"
"1740";"48516";"Graal-Müritz";"12.23798";"54.2492";"ū | ü"
"1741";"48550";"Toitenwinkel";"12.14585";"54.1182";"ū | ü"
"1742";"49140";"Güstrow";"12.17296";"53.79677";"ū | ü"
"1743";"49794";"Pampin";"11.86397";"53.26081";"ū | ü"
"1744";"49828";"Tötensen";"9.92661";"53.40705";"ū | ü"
"1745";"52129";"Widuchowa";"14.39068";"53.12647";"ū | ü"
"1746";"Q095p";"Maastricht";"5.68915";"50.84924";"oe | oe"
"1747";"L288b";"Laar";"5.727453935";"51.28688412";"oe | oe"
"1748";"C023a";"Hornhuizen";"6.423599937";"53.40824109";"oe | oe"
"1749";"G031p";"Orvelte";"6.654167989";"52.84264476";"oe | oe"
"1750";"G007p";"Rolde";"6.647972796";"52.98481369";"oe | oe"
"1751";"C148a";"Glimmen";"6.629112508";"53.13832591";"oe | oe"
"1752";"C070a";"Sint Annen";"6.656254782";"53.30412519";"oe | oe"
"1753";"C001b";"'T Lage Van De Weg";"6.697072037";"53.44888703";"oe | oe"
"1754";"G058p";"Emmen";"6.895607041";"52.79807474";"oe | oe"
"1755";"C081p";"Weiwerd";"6.948901528";"53.31096256";"oe | oe"
"1756";"C042p";"Spijk";"6.835669567";"53.39464199";"oe | oe"
"1757";"C165p";"Bellingwolde";"7.168883671";"53.11842902";"oe | oe"
"1758";"G001b";"Appelscha";"6.358985667";"52.94824804";"oe | oe"
"1759";"22581";"Höddelsen";"10.82391";"52.78033";"ü | ü"
"1760";"23261";"Kessel";"6.07057";"51.70749";"ü | ü"
"1761";"23284";"Hamminkeln";"6.59016";"51.72886";"ü | ü"
"1762";"24431";"Konnefeld";"9.63006";"51.04594";"ü | ü"
"1763";"24737";"Grosstöpfer";"10.14349";"51.22692";"ü | ü"
"1764";"40757";"Schienen";"8.90035";"47.68774";"ü | ü"
"1765";"54909";"Zbojenko";"19.13162";"53.01324";"ü | ü"
"1766";"54913";"Sompolno";"18.51374";"52.39054";"ü | ü"
"1767";"760";"Zakrzewo";"17.14489";"53.41264";"ü | ü"
"1768";"46572";"Nebel";"8.35293";"54.65056";"ü | ü"
"1769";"46640";"Wobbenbüll";"8.99359";"54.52401";"ü | ü"
"1770";"46699";"Horsbüll";"8.65436";"54.8292";"ü | ü"
"1771";"1432";"Rzepowo";"16.09713";"53.5926";"uh | üh"
"1772";"158";"Polczyn-Zdroj";"16.09538";"53.76262";"uh | üh"
"1773";"23933";"Weißenberg";"6.680221539";"51.21619719";"uh | üh"
"1774";"26604";"Geistingen";"7.264558119";"50.77189993";"uh | üh"
"1775";"26763";"Poll";"6.99248";"50.9154";"uh | üh"
"1776";"50332";"Drönnewitz";"11.04085";"53.58655";"uh | üh"
"1777";"50365";"Hohen Pritz";"11.88883";"53.63207";"uh | üh"
"1778";"51081";"Brohm";"13.59619";"53.60763";"uh | üh"
"1779";"5445";NA;"18.5077095";"52.9962692";"uh | üh"
"1780";"13678";"Rohnau (-)";"14.90152069";"50.94685019";"au | aü"
"1781";"16083";"Bodisch (Bohdašin)";"16.19811359";"50.59375748";"au | au"
"1782";"23412";"Seppenrade";"7.39511";"51.76309";"u | üü"
"1783";"23426";"Vorhelm";"7.94635";"51.80536";"u | üü"
"1784";"26228";"Gehlert";"7.82891";"50.63867";"au | au"
"1785";"26642";"Mittelhof";"7.80396";"50.77583";"au | au"
"1786";"34247";"Königshofen";"9.73105";"49.54759";"au | aü"
"1787";"35011";"Gimpertshausen";"11.56796";"49.10204";"au | aü"
"1788";"35571";"Hartenstein";"11.52376";"49.59651";"au | aü"
"1789";"39954";"Sattelbogen";"12.62129";"49.10828";"au | aü"
"1790";"40428";"Saldenburg";"13.35627";"48.77431";"au | au"
"1791";"40516";"Steinach";"12.61304";"48.95448";"au | aü"
"1792";"43948";"Assling";"12.64129";"46.78642";"au | aü"
"1793";"44038";"Kleblach-Lind";"13.35354";"46.76855";"au | au"
"1794";"45067";"Meisterschwanden";"8.22892";"47.295";"u | üü"
"1795";"45980";"Saxeten";"7.83214";"46.63635";"u | üü"
"1796";"46443";"Holtsee";"9.85497";"54.39931";"u | üü"
"1797";"47952";"Mucheln";"10.44134";"54.24809";"u | üü"
"1798";"48126";"Jahrsdorf";"9.63427";"54.06696";"u | üü"
"1799";"50321";"Lehmrade";"10.75137";"53.59484";"u | üü"
"1800";"5130";"Ransko";"15.73422";"52.43536";"au | au"
"1801";"8305";"Limbach";"13.05875";"51.26277";"au | au"
"1802";"8505";"Dretschen";"14.34726";"51.12303";"au | aü"
"1803";"8519";"Kittlitz";"14.67613";"51.12741";"au | au"
"1804";"11805";"Seidmannsdorf";"11.00025";"50.2494";"au | eu"
"1805";"13727";"Myslow";"15.97695";"50.9281";"au | eu"
"1806";"15751";"Rückersdorf (Dolní Řasnice)";"15.17855469";"50.94940265";"au | eu"
"1807";"1654";"Postnicken (Zalivnoe)";"20.82988029";"54.91975148";"ü | ie"
"1808";"22111";"Wasbüttel";"10.59431";"52.41361";"ü | ie"
"1809";"24659";"Buhlen";"9.08456";"51.18648";"ou | ei"
"1810";"25197";"Ebergötzen";"10.11311";"51.57322";"ū | ǖ"
"1811";"25845";"Staudt";"7.83027";"50.46395";"au | eu"
"1812";"31677";"Battweiler";"7.46276";"49.27843";"ou | ei"
"1813";"3424";"Beierstedt";"10.85747";"52.07227";"ū | ǖ"
"1814";"36065";"Hohrodberg";"7.14395868";"48.07027814";"ü | ie"
"1815";"36159";"Meistratzheim";"7.54397";"48.44858";"ü | ie"
"1816";"36567";"Fort-Louis";"8.05803";"48.80321";"ü | ie"
"1817";"36789";"Goersdorf";"7.76782";"48.95111";"ü | ie"
"1818";"37354";"Baustetten";"9.8845";"48.20597";"ou | ei"
"1819";"37855";"Dettingen an der Erms";"9.34646";"48.52951";"ou | ei"
"1820";"37883";"Ballendorf";"10.0765";"48.55285";"ou | ei"
"1821";"38640";"Rohrdorf";"9.10207";"48.01811";"ou | ei"
"1822";"41018";"Eigeltingen";"8.8974";"47.85806";"ū | ǖ"
"1823";"41275";"Schluchsee - Blasiwald";"8.177056956";"47.79865784";"ū | ǖ"
"1824";"41309";"Feldkirch";"7.64962";"47.93629";"ū | ǖ"
"1825";"41623";"Hütten";"7.94873";"47.62902";"ū | ǖ"
"1826";"46127";"Bitsch";"8.01442";"46.3349";"ü | ie"
"1827";"-46293";"Sankt Peter Hinter Lajen (San Pietr";"11.61186982";"46.60311182";"au | eu"
"1828";"5091";"Boruja";"16.06838";"52.22589";"au | eu"
"1829";"51277";"Poseritz";"13.27492";"54.29783";"ū | ǖ"
"1830";"8736";"Wegliniec";"15.19505";"51.30306";"au | eu"
"1831";"8870";"Armadebrunn (Studzianka)";"15.71948637";"51.4302282";"o | äu"
"1832";"8888";"Skladowice";"16.26255";"51.43001";"o | äu"
"1833";"9274";"Staakow";"14.41135";"51.98506";"ou | ei"
"1834";"9592";"Jemielna";"17.57153";"51.21449";"o | äu"
"1835";"9612";"Prawikow";"16.50879";"51.25619";"o | äu"
"1836";"9799";"Lazy Wielkie";"17.29826";"51.41491";"o | äu"
"1837";"9903";"Sonnenfeld (Orpischewo)";"17.61335182";"51.71625601";"o | äu"
"1838";"9919";"Wierzowice Male";"16.56898";"51.59431";"o | äu"
"1839";"22443";"Staffelde";"11.95658";"52.6014";"u’ | ü"
"1840";"32883";"Woustviller";"7.00819";"49.0745";"u | ī"
"1841";"36334";"Ruprechtsau";"7.800596219";"48.61004415";"u | ī"
"1842";"36594";"Bad Rotenfels";"8.30895";"48.81087";"u | ī"
"1843";"40597";"Lindau (Bodensee)";"9.68397";"47.54611";"u | ī"
"1844";"47235";"Moorhausen";"8.32018";"53.17327";"u’ | ü"
"1845";"48487";"Blexen";"8.53201";"53.53048";"u’ | ü"
"1846";"48765";"Wiendorf";"12.1512";"53.94766";"u’ | ü"
"1847";"50357";"Kladow";"11.60408";"53.616";"u’ | ü"
"1848";"50840";"Sallenthin";"14.11814";"53.94992";"u’ | ü"
"1849";"80023";"Bosco";"8.49372";"46.31601";"u | ī"
"1850";"54910";NA;"18.8537903";"52.8928909";"u | ī"
"1851";"G197p";"Holten";"6.416218399";"52.28895797";"oe | uu"
"1852";"G257p";"Haaksbergen";"6.750462484";"52.16495469";"oe | uu"
"1853";"G173p";"Almelo";"6.669975935";"52.36283763";"oe | uu"
"1854";"G094p";"Gramsbergen";"6.67491635";"52.62053024";"oe | uu"
"1855";"G285p";"Meddo";"6.701178563";"52.02338364";"oe | uu"
"1856";"B035a";"Zwagerbosch";"6.095338953";"53.26698647";"oe | uu"
"1857";"1133";"Debenke";"17.45996751";"53.22049833";"iu | ü"
"1858";"1315";"Kamien";"16.93735";"53.43084";"iu | ü"
"1859";"1451";"Steinforth (Brodźce)";"16.64922303";"53.57923598";"ou | ü"
"1860";"21105";"Preussisch Ströhen";"8.64674";"52.50044";"ou | ü"
"1861";"23271";"Kehrum";"6.33914";"51.70982";"ou | ü"
"1862";"23483";"Greffen";"8.14209";"51.97737";"ou | ü"
"1863";"23873";"Valbert";"7.75338";"51.12";"ou | äu"
"1864";"25798";"Kell";"7.30554";"50.44882";"ou | äu"
"1865";"28107";"Gerthausen";"10.19182";"50.57012";"ou | äu"
"1866";"366";"Przeradz";"16.97152";"53.91653";"au | ü"
"1867";"3664";"Birkholz";"13.57455";"52.62656";"au | ü"
"1868";"48141";"Ehndorf";"9.8945";"54.05265";"au | ü"
"1869";"51257";"Redebas";"12.73823";"54.29537";"au | ü"
"1870";"52103";"Flieth-Stegelitz";"13.84882";"53.12741";"au | ü"
"1871";"6981";"Emersleben";"11.13702";"51.92874";"ou | ü"
"1872";"74";"Gwiezdzin";"17.1932";"53.7362";"iu | ü"
"1873";"83";"Charzykowy";"17.51084";"53.73196";"iu | ü"
"1874";"8777";"Bieniowice";"16.25635";"51.25926";"ou | äu"
"1875";"880";"Strzeczona";"17.21995";"53.57517";"iu | ü"
"1876";"9775";"Staszowice";"16.77667";"51.4305";"ou | äu"
"1877";"10300";"Welterod";"7.88739";"50.1322";NA
"1878";"10335";"Espeler";"6.05347";"50.20267";NA
"1879";"10368";"Büdesheim";"6.55753";"50.21722";NA
"1880";"10381";"Waldkönigen";"6.7955";"50.23069";NA
"1881";"10584";"Kalenborn";"7.0778";"50.26048";NA
"1882";"10649";"Attenhausen";"7.87712";"50.29247";NA
"1883";"10709";"Aremberg";"6.80584";"50.41498";NA
"1884";"11230";"Burkersdorf";"12.01318";"50.78588";NA
"1885";"11864";"Draisendorf";"12.0103";"50.28274";NA
"1886";"1338";"Dzidno";"17.75795578";"53.42095415";NA
"1887";"14752";"Sankt Matthias";"6.6329076";"49.73705783";NA
"1888";"15418";"Schneeberg (Sněžník)";"14.08782256";"50.79454917";NA
"1889";"15681";"Neudorf (Vrchběla)";"14.78356188";"50.53120776";NA
"1890";"15690";"Wegstädtl (Štětí)";"14.37491447";"50.45239746";NA
"1891";"15807";"Kamnitz-Neudörfl (Kamenická Nová Ví";"14.37790266";"50.79284652";NA
"1892";"15824";"Zwickau (Cvikov)";"14.63295874";"50.77707134";NA
"1893";"16322";"Petersdorf (Petrov)";"13.07091971";"50.29350573";NA
"1894";"16470";"Ebersfeld (Podlesi)";"12.5660173";"50.11207273";NA
"1895";"16523";"Lintsch (Hlineč)";"13.06282229";"50.10501819";NA
"1896";"16907";"Karlsdorf";"17.29069553";"50.02964652";NA
"1897";"17012";"Lobenstein (Úvalno)";"17.74608647";"50.0470232";NA
"1898";"1733";"Rottenen (Raktino)";"19.98061971";"54.80011714";NA
"1899";"17433";"Ranigsdorf (Linhartice)";"16.69330997";"49.75727865";NA
"1900";"17512";"Schlettau (Slatina)";"16.60789251";"49.63015779";NA
"1901";"17843";"Sehrlenz (Ždírec)";"15.64233287";"49.62987755";NA
"1902";"17967";"Sub-Lechnitz (Lechnica)";"20.40843205";"49.38054456";NA
"1903";"17968";"Topportz (Toporec)";"20.49157246";"49.26407216";NA
"1904";"17981";"Neu Walddorf (Nová Lesná)";"20.26734886";"49.1223043";NA
"1905";"18000";"Zipser Neudorf (Spišská Nová Ves)";"20.56768978";"48.94297995";NA
"1906";"18013";"Buchwald (Bučina)";"13.59260046";"48.96730053";NA
"1907";"18192";"Gollnetschlag (Klení)";"14.62222893";"48.76157409";NA
"1908";"1842";"Warupönen (Fëdorovka)";"22.81669606";"54.80000132";NA
"1909";"18508";"Gerstenfeld (Ječmeniště)";"16.13160996";"48.7465636";NA
"1910";"18759";"Bettelsdorf (Solka)";"18.65497127";"48.86560792";NA
"1911";"18763";"Oberstuben (Horná Stubna)";"18.88553826";"48.82156122";NA
"1912";"18805";"Pischelsdorf am Engelbach";"13.08331";"48.12996";NA
"1913";"1904";"Pesseln";"21.6499872";"54.73016708";NA
"1914";"19257";"Altenmarkt";"15.06545";"48.28211";NA
"1915";"19748";"Achenwald";"11.67317112";"47.56336878";NA
"1916";"19901";"Schlierbach";"14.1261";"47.93733";NA
"1917";"20008";"Sulzbach";"14.57161";"47.97255";NA
"1918";"20240";"Bardel";"7.064048835";"52.26572224";NA
"1919";"21252";"Holtensen";"9.48492";"52.38681";NA
"1920";"2127";"Klein Nuhr (Sukhodol'Ye)";"21.27474769";"54.57882765";NA
"1921";"21316";"Steinhagen";"8.41425";"52.0046";NA
"1922";"21362";"Reher";"9.23089";"52.02846";NA
"1923";"21384";"Harderode";"9.54208";"52.04508";NA
"1924";"21429";"Nette";"10.08174";"52.038";NA
"1925";"21446";"Steinlah";"10.32948";"52.07531";NA
"1926";"21455";"Gross Schiplage";"8.42817";"52.15828";NA
"1927";"21679";"Springe";"9.55567";"52.20741";NA
"1928";"21687";"Vardegötzen";"9.76348";"52.21504";NA
"1929";"21882";"Bodenstedt";"10.3324";"52.22627";NA
"1930";"22574";"Masel";"10.5153";"52.75135";NA
"1931";"22990";"Halingen";"7.72969";"51.46063";NA
"1932";"23021";"Kapellen";"6.36299";"51.57103";NA
"1933";"23031";"Rheinberg";"6.6022";"51.54559";NA
"1934";"23218";"Kamen";"7.66172";"51.59444";NA
"1935";"23231";"Norddinker";"7.93087";"51.65191";NA
"1936";"23343";"Göttingen";"8.231584076";"51.66488154";NA
"1937";"23435";"Stromberg";"8.20222";"51.80379";NA
"1938";"23478";"Einen";"7.89819";"51.97427";NA
"1939";"23494";"Speelberg";"6.255515898";"51.85708916";NA
"1940";"23545";"Tüddern";"5.8999";"51.01437";NA
