"";"Bogennummer";"Ort..Name";"Ort..Longitude";"Ort..Latitude";"Typ"
"770";43761;"SINABELKIRCHEN";"15.8282";"47.10255";"o | e"
"771";43850;"KLOSTERMARIENBERG";"16.56482";"47.42237";"o | e"
"772";43889;"MOSCHENDORF";"16.47778";"47.05607";"o | e"
"773";44314;"SANKT MARGARETHEN";"14.83890934";"46.59443582";"o | e"
"774";44320;"BAD EISENKAPPEL";"14.59311";"46.48725";"o | e"
"775";44358;"MOGERSDORF";"16.23016";"46.94766";"o | e"
"776";44832;"HUGGERWALD";"7.43357";"47.42091";"o | e"
"777";4573;"NEU GOLM";"14.09297";"52.30323";"o | e"
"778";4584;"HOHENWALDE";"14.43839";"52.28346";"o | e"
"779";46045;"ERSTFELD";"8.65031";"46.82368";"o | e"
"780";46050;"MEIERHOF";"9.10314";"46.75132";"o | e"
"781";4608;"ALT STAHNSDORF";"13.88034";"52.28599";"o | e"
"782";46127;"BITSCH";"8.01442";"46.3349";"o | e"
"783";46129;"AGARN";"7.66359";"46.29695";"o | e"
"784";46132;"HASEL";"7.81598522";"46.28128685";"o | e"
"785";46142;"SAAS GRUND";"7.93672";"46.12324";"o | e"
"786";46143;"ZWISCHBERGEN";"8.11373";"46.16129";"o | e"
"787";52349;"POMYSK WIELKI";"17.55974";"54.20701";"o | e"
"788";52428;"OBERLAKENDORF (SOLNICA GￃﾓRNA)";"19.21999587";"54.17994204";"o | e"
"789";52567;"PASEWARK";"19.03778221";"54.32941578";"o | e"
"790";52714;"LABISZEWO";"17.28164";"54.40154";"o | e"
"791";52767;"MACHOWINKO";"17.00926";"54.59854";"o | e"
"792";52871;"DABROWKA WIELKA";"17.86262";"54.54706";"o | e"
"793";52905;"KARWENBRUCH";"18.19225506";"54.81148685";"o | e"
"794";54902;"BRZOZOWKA";"18.81278";"53.0253";"o | e"
"795";54909;"ZBOJENKO";"19.13162";"53.01324";"o | e"
"796";54916;"Freidorf bei Temeschwar";"21.1663851";"45.72229705";"o | e"
"797";54918;"SCHEINDORF (SÂI)";"23.12256048";"47.67893082";"o | e"
"798";54933;"Sanktandres";"21.16818943";"45.85534019";"o | e"
"799";54935;"Novi-Vrbas";"19.65658848";"45.56918898";"o | e"
"800";6418;"GLESIEN";"12.22255";"51.44566";"o | e"
"801";6660;"MￃﾖST";"12.27636";"51.76097";"o | e"
"802";6801;"NEUWERK";"10.87365";"51.75284";"o | e"
"803";6848;"ELSDORF";"11.9767";"51.78113";"o | e"
"804";7033;"NATHO";"12.23114";"51.95654";"o | e"
"805";7363;"BRￃﾖSA";"12.51328";"51.61265";"o | e"
"806";7371;"FALKENBERG";"12.76792";"51.61385";"o | e"
"807";7384;"ROSENFELD";"13.03894";"51.5997";"o | e"
"808";7394;"WIEDERAU";"13.31865";"51.63101";"o | e"
"809";7412;"LUGAU";"13.59641";"51.61058";"o | e"
"810";7529;"SCHLEESEN";"12.4885";"51.7859";"o | e"
"811";7576;"WERCHAU";"13.31619";"51.77761";"o | e"
"812";7710;"ROHRBECK";"13.04399";"51.96498";"o | e"
"813";7758;"SACROW";"14.11383";"51.94887";"o | e"
"814";8289;"NERCHAU";"12.7893";"51.27082";"o | e"
"815";8972;"CANTDORF";"14.36";"51.59";"o | e"
"816";8981;"EICHWEGE";"14.63221067";"51.60563723";"o | e"
"817";9143;"MEHLEN";"14.66128553";"51.8062894";"o | e"
"818";9274;"STAAKOW";"14.41135";"51.98506";"o | e"
"819";9280;"KALTENBORN";"14.67542244";"51.9335877";"o | e"
"820";99;"TRUMIEJKI";"19.16906";"53.67605";"o | e"
"821";18759;"BETTELSDORF (SOLKA)";"18.65497127";"48.86560792";"o | e"
"822";1626;"TULPENINGKEN (ZAREￄﾌNOE)";"22.56764471";"54.97028491";"o | e"
"823";1628;"WISBORIENEN (LIVNY)";"22.74958463";"54.93330301";"o | e"
"824";3309;"DITTAUEN";"21.28926499";"55.59351795";"o | e"
"825";41351;"URBÈS";"6.95521";"47.88255";"o | e"
"826";10649;"ATTENHAUSEN";"7.87712";"50.29247";"u | i"
"827";10663;"HERINGEN";"8.10998";"50.31601";"u | i"
"828";13543;"PISARZOWICE";"15.95486";"50.78753";"u | i"
"829";13559;"BOGUSZOW-GORCE";"16.20743";"50.75691";"u | i"
"830";13745;"JUGOWA";"16.24996";"50.94262";"u | i"
"831";13887;"RZYMIANY";"17.28777";"50.56603";"u | i"
"832";13929;"STOSZOWICE";"16.75132";"50.60111";"u | i"
"833";13996;"LUTOMIA GORNA";"16.49574";"50.74669";"u | i"
"834";14034;"LIPOWA";"16.98938";"50.73384";"u | i"
"835";14092;"KARCZOW";"17.78334";"50.70421";"u | i"
"836";14234;"BRZOZA";"17.00388";"50.90846";"u | i"
"837";14250;"JACZKOWICE";"17.27996";"50.91595";"u | i"
"838";14471;"JASZKOWA GORNA";"16.73068";"50.40811";"u | i"
"839";14505;"PIORUNKOWICE";"17.51572";"50.40154";"u | i"
"840";14560;"SIEMIANOWICE SLASKIE";"19.02622";"50.30465";"u | i"
"841";15088;"BOLLENDORF";"6.35877";"49.85133";"u | i"
"842";15550;"MALSCHEN (MALEￄﾌOV)";"14.12005467";"50.63121237";"u | i"
"843";15690;"WEGSTￃﾄDTL (ￅﾠTￄﾚTￃﾍ)";"14.37491447";"50.45239746";"u | i"
"844";15807;"KAMNITZ-NEUDￃﾖRFL (KAMENICKￃﾁ NOVￃﾁ Vￃﾍ";"14.37790266";"50.79284652";"u | i"
"845";15847;"CHRISTOPHSGRUND (KRYￅﾠTOFOVA ￃﾚDOLￃﾍ)";"14.93221691";"50.77197058";"u | i"
"846";15971;"PULETSCHNEI (PULEￄﾌNￃﾝ)";"15.16928862";"50.67533905";"u | i"
"847";15989;"THAMMￃﾜHL (STARￃﾉ SPLAVY)";"14.62813223";"50.58543476";"u | i"
"848";15995;"PROSCHWITZ (ￄﾌESKￃﾁ PROSEￄﾌ)";"14.90460482";"50.62283086";"u | i"
"849";16007;"HARRACHSDORF (HARRACHOV)";"15.42528858";"50.77531258";"u | i"
"850";16063;"GABERSDORF (LIBEￄﾌ)";"15.94353338";"50.59404379";"u | i"
"851";16139;"ZWITSCHIN (ZVIￄﾌINA)";"15.68710662";"50.45583613";"u | i"
"852";16755;"WEIￃﾟBACH (BￃﾍLￃﾝ POTOK)";"16.994619";"50.411871";"u | i"
"853";16775;"FRIEDRICHSWALD (ORLICKￃﾉ ZￃﾁHOￅﾘￃﾍ)";"16.48013663";"50.26863043";"u | i"
"854";16801;"BￃﾖHMISCHDORF";"17.24183624";"50.25517092";"u | i"
"855";16814;"ROKITNITZ (ROKYTNICE)";"16.46560671";"50.16530112";"u | i"
"856";16876;"NIEDER-ULLERSDORF (DOLNￃﾍ BOￅﾘￃﾍKOVICE";"16.71044888";"50.0763027";"u | i"
"857";17325;"SCHￃﾖNWALD (STRￃﾁￅﾽNￃﾁ)";"16.70920166";"49.91307027";"u | i"
"858";17433;"RANIGSDORF (LINHARTICE)";"16.69330997";"49.75727865";"u | i"
"859";17512;"SCHLETTAU (SLATINA)";"16.60789251";"49.63015779";"u | i"
"860";17713;"PUNKENDORF (BOￅﾇKOV)";"17.68215393";"49.60602071";"u | i"
"861";26261;"WAIGANDSHAIN";"8.08253";"50.64513";"u | i"
"862";27223;"VOCKENHAUSEN";"8.37568";"50.14973";"u | i"
"863";27425;"BRUCHKÖBEL";"8.91949";"50.17877";"u | i"
"864";27692;"FRIEDRICHSTAL";"8.61792";"50.34179";"u | i"
"865";27719;"LEIDHECKEN";"8.89683";"50.34677";"u | i"
"866";27742;"GELNHAAR";"9.14844";"50.36327";"u | i"
"867";27821;"PHILIPPSTEIN";"8.38038";"50.49119";"u | i"
"868";27835;"DORNHOLZHAUSEN";"8.61148";"50.49416";"u | i"
"869";28298;"LONDORF";"8.86344";"50.67498";"u | i"
"870";28392;"HERZHAUSEN";"8.55685";"50.82511";"u | i"
"871";28568;"BETZIESDORF";"8.84606";"50.86045";"u | i"
"872";31737;"DIEDENHOFEN";"6.16901";"49.35763";"u | i"
"873";4950;"PALCK";"15.49242";"52.12575";"u | i"
"874";4965;"STARE KRAMSKO";"15.76848";"52.10724";"u | i"
"875";4968;"ZODYN";"15.99102";"52.11557";"u | i"
"876";5056;"BIALA WIES";"16.29936";"52.27187";"u | i"
"877";5141;"BRODY";"16.28958";"52.43847";"u | i"
"878";5214;"KROBIELEWO";"15.76797";"52.62954";"u | i"
"879";8532;"KUNNERWITZ";"14.93607";"51.11776";"u | i"
"880";8546;"SIEKIERCZYN";"15.19656";"51.11864";"u | i"
"881";8560;"WOLBROMOW";"15.43317";"51.10708";"u | i"
"882";8726;"OBER HORKA I";"14.89083036";"51.28703006";"u | i"
"883";8736;"WEGLINIEC";"15.19505";"51.30306";"u | i"
"884";8762;"GￃﾖLLSCHAU (GOLISZￃﾓW)";"15.98045549";"51.27846389";"u | i"
"885";8852;"KLEIN PRIEBUS";"14.95724";"51.45415";"u | i"
"886";9015;"CHICHY";"15.4704";"51.58678";"u | i"
"887";9288;"CZEKLIN";"14.95651";"51.95783";"u | i"
"888";9417;"PRIETZEN";"17.56127862";"51.05371925";"u | i"
"889";1203;"NAKIELNO";"16.30259";"53.26242";"oo | ö"
"890";1565;"GIERVER LAUKEN";"22.25700873";"55.00557634";"oo | ö"
"891";20090;"WEXT";"7.067507287";"52.15805324";"oo | ö"
"892";20446;"HOOGSTEDE";"6.95028";"52.57618";"oo | ö"
"893";20481;"DINKLAGE";"8.12092";"52.65932";"oo | ö"
"894";20599;"NEUARENBERG";"7.76901";"52.97003";"oo | ö"
"895";20933;"THￃﾖREN";"9.75629";"52.67757";"oo | ö"
"896";20948;"ASCHEN";"8.36081";"52.65057";"oo | ö"
"897";2161;"KALNEN (-)";"22.16975911";"54.52012092";"oo | ö"
"898";22423;"QUERSTEDT";"11.66397";"52.60153";"oo | ö"
"899";22810;"LOMITZ";"11.39455";"52.94488";"oo | ö"
"900";23184;"HOLTHAUSEN BEI KIRCHHELLEN";"6.901533702";"51.5894299";"oo | ö"
"901";23284;"HAMMINKELN";"6.59016";"51.72886";"oo | ö"
"902";23293;"ERLE";"6.86433";"51.74642";"oo | ö"
"903";23858;"OBERKLÜPPELBERG";"7.482521669";"51.11069717";"oo | ö"
"904";2715;"STREGIEL";"21.84831";"54.19826";"oo | ö"
"905";3304;"DAWILLEN";"21.36403742";"55.68662072";"oo | ö"
"906";3362;"CULLMEN-KULKEN";"22.0268655";"55.19542009";"oo | ö"
"907";3572;"DOMERSLEBEN";"11.43652";"52.09266";"oo | ö"
"908";3639;"PAUSIN";"13.04255";"52.63911";"oo | ö"
"909";4161;"GLAZOW";"14.92963";"52.96688";"oo | ö"
"910";4521;"WOLLIN";"12.46878";"52.2815";"oo | ö"
"911";46459;"PRIES";"10.16151";"54.39584";"oo | ö"
"912";47139;"SANDHATTEN";"8.31903";"53.00936";"oo | ö"
"913";47189;"HEERENLAND";"7.20615";"53.12109";"oo | ö"
"914";4727;"KLEIN GLIEN";"12.51771";"52.13159";"oo | ö"
"915";4761;"SCHￃﾖNEWEIDE";"13.27178";"52.10773";"oo | ö"
"916";47677;"NEUSTADTGÖDENS";"7.9855";"53.47874";"oo | ö"
"917";47863;"HEDWIGENKOOG";"8.84172";"54.17734";"oo | ö"
"918";48164;"WￃﾖBS";"10.46243";"54.07286";"oo | ö"
"919";48186;"SￃﾜSEL";"10.71297";"54.07936";"oo | ö"
"920";48240;"SPIEKEROOG";"7.69412";"53.77033";"oo | ö"
"921";48302;"MISSELWARDEN";"8.5169";"53.67513";"oo | ö"
"922";48368;"STEDESDORF";"7.66379";"53.62527";"oo | ö"
"923";48487;"BLEXEN";"8.53201";"53.53048";"oo | ö"
"924";48752;"BERENDSHAGEN";"11.83423";"53.94661";"oo | ö"
"925";49090;"DALLIENDORF";"11.32985";"53.7779";"oo | ö"
"926";49188;"JERSBEK";"10.21851";"53.74313";"oo | ö"
"927";49332;"BISPINGEN";"9.99781";"53.08488";"oo | ö"
"928";49524;"LAASLICH";"11.69264";"53.10028";"oo | ö"
"929";50117;"OTTENSEN";"9.92842";"53.5542";"oo | ö"
"930";503;"SZPEGAWSK";"18.60845";"54.00516";"oo | ö"
"931";50343;"GROSS ROGAHN";"11.32365";"53.59528";"oo | ö"
"932";50385;"LￃﾜBSEE";"12.36951";"53.73311";"oo | ö"
"933";50830;"LASSAN";"13.84379";"53.94673";"oo | ö"
"934";51089;"EICHHOF";"13.85179";"53.63346";"oo | ö"
"935";51098;"GEGENSEE";"14.22326";"53.63391";"oo | ö"
"936";51173;"WENDISCH LANGENDORF";"12.98011";"54.42297";"oo | ö"
"937";51598;"TREBENOW";"13.85194";"53.44356";"oo | ö"
"938";51637;"BERGLAND";"14.72090065";"53.45884507";"oo | ö"
"939";51816;"LￃﾄRZ";"12.74478";"53.29268";"oo | ö"
"940";52064;"PAPENBRUCH";"12.42744";"53.12618";"oo | ö"
"941";52103;"FLIETH-STEGELITZ";"13.84882";"53.12741";"oo | ö"
"942";52129;"WIDUCHOWA";"14.39068";"53.12647";"oo | ö"
"943";52896;"BIALOGORA";"17.95796";"54.81679";"oo | ö"
"944";821;"BUKOWIEC";"19.15258";"53.34825";"oo | ö"
"945";895;"JELENCZ";"17.74635";"53.55745";"oo | ö"
"946";23021;"KAPELLEN";"6.36299";"51.57103";"oo | ö"
"947";3351;"PLEINE";"21.72199295";"55.21450357";"oo | ö"
"948";37369;"ILLERTISSEN";"10.10404";"48.22279";"oa | ea"
"949";37622;"HOLZHEIM";"10.10684";"48.37944";"oa | ea"
"950";38146;"ZANG";"10.06418";"48.72989";"oa | ea"
"951";38863;"PￃﾖTTMES";"11.09074";"48.58242";"oa | ea"
"952";39201;"WALTING";"11.30127";"48.91192";"oa | ea"
"953";39370;"TￃﾜRKHEIM";"10.64019";"48.06227";"oa | ea"
"954";39517;"NIEDERRAUNAU";"10.37948";"48.22448";"oa | ea"
"955";41836;"KAUFBEUREN";"10.62392";"47.8793";"oa | ea"
"956";42049;"JACHENAU";"11.43474";"47.60578";"oa | ea"
"957";42056;"UNTERJOCH";"10.4287";"47.54427";"oa | ea"
"958";42062;"OBERAU";"11.13614";"47.56027";"oa | ea"
"959";43004;"HINTERHORNBACH";"10.45746";"47.35978";"oa | ea"
"960";43022;"LEUTASCH";"11.1415";"47.37082";"oa | ea"
"961";43037;"SILZERBERG";"10.91525164";"47.25459638";"oa | ea"
"962";43055;"HATTING";"11.16754";"47.27785";"oa | ea"
"963";43070;"MILS BEI IMST";"10.6733";"47.20566";"oa | ea"
"964";43152;"KAUNS";"10.69065";"47.07803";"oa | ea"
"965";43161;"UNTERBERG";"11.22749746";"47.04262442";"oa | ea"
"966";43224;"KOLSASSBERG";"11.65175";"47.28259";"oa | ea"
"967";43251;"ASCHAU IM ZILLERTAL";"11.89594";"47.26277";"oa | ea"
"968";43285;"TRINS";"11.41668";"47.08294";"oa | ea"
"969";43420;"PￃﾖLLAU";"14.1970266";"47.2083512";"oa | ea"
"970";43427;"OBERWEISSBURG";"13.59505";"47.10385";"oa | ea"
"971";43433;"SAUERFELD";"13.86054";"47.13683";"oa | ea"
"972";43439;"RANTEN";"14.082";"47.15748";"oa | ea"
"973";43488;"PUSTERWALD";"14.37456";"47.30846";"oa | ea"
"974";43494;"SANKT MAREIN BEI KNITTELFELD";"14.86061";"47.27134";"oa | ea"
"975";43939;"AUSSERVILLGRATEN";"12.42881";"46.78683";"oa | ea"
"976";43977;"KORNAT";"12.88865392";"46.6878005";"oa | ea"
"977";43982;"BERG IM DRAUTAL";"13.13513";"46.748";"oa | ea"
"978";44006;"KREMSBRￃﾜCKE";"13.61805";"46.96121";"oa | ea"
"979";44054;"PATERGASSEN";"13.86855";"46.81487";"oa | ea"
"980";44056;"STEUERBERG";"14.11499";"46.78868";"oa | ea"
"981";44109;"HERMAGOR";"13.37109";"46.62639";"oa | ea"
"982";44117;"BLEIBERG-KREUTH";"13.62932";"46.62924";"oa | ea"
"983";44196;"MODRIACH";"15.06027";"46.95812";"oa | ea"
"984";44243;"HOCHFEISTRITZ";"14.59575692";"46.78150471";"oa | ea"
"985";44248;"SANKT ANDRￃﾄ";"14.82185";"46.76853";"oa | ea"
"986";44256;"GLASHￃﾜTTEN";"15.05749";"46.82465";"oa | ea"
"987";44295;"OBERHAAG";"15.33322";"46.68678";"oa | ea"
"988";44303;"KLAGENFURT-HARBACH";"14.34094181";"46.62086942";"oa | ea"
"989";44313;"LORENZENBERG";"14.99264879";"46.63785121";"oa | ea"
"990";44447;"Göttenitz (Gotenica)";"14.74770542";"45.61189263";"oa | ea"
"991";44461;"Tiefenbach (Briga)";"14.85834462";"45.51864086";"oa | ea"
"992";46071;"GALTￃﾜR";"10.18908688";"46.95780239";"oa | ea"
"993";-46162;"RABENSTEIN (MOOS)";"11.156652";"46.871323";"oa | ea"
"994";-46215;"PICHL";"12.19183685";"46.77103721";"oa | ea"
"995";-46262;"STILFS (STELVIO)";"10.54690805";"46.59833157";"oa | ea"
"996";46283;"GARGAZON (GARGAZZONE)";"11.20412984";"46.58568332";"oa | ea"
"997";-46305;"SANKT WALBURG (SANTA VALBURGA)";"11.00515196";"46.54922739";"oa | ea"
"998";-46344;"DEUTSCHNOFEN (NOVA PONENTE)";"11.43174923";"46.4138887";"oa | ea"
"999";46385;"NAUDERS";"10.49966";"46.88969";"oa | ea"
"1000";52762;"SKOWRONKI";"19.29171";"54.35202";"oa | ea"
"1001";44010;"OBERHOF";"14.14701";"46.96508";"oa | ea"
"1002";11212;"BREITENHAIN";"11.73363";"50.77235";"u | ö"
"1003";11252;"SEELINGSTￃﾄDT";"12.24437";"50.77289";"u | ö"
"1004";11467;"BOILSTￃﾄDT";"10.68407";"50.91991";"u | ö"
"1005";11515;"GUTENDORF";"11.20701";"50.91984";"u | ö"
"1006";11607;"LUMPZIG";"12.26812";"50.94846";"u | ö"
"1007";11673;"MITWITZ";"11.20975";"50.24786";"u | ö"
"1008";11844;"NEUDORF";"11.76361";"50.27631";"u | ö"
"1009";11927;"BACHFELD";"10.97928";"50.40853";"u | ö"
"1010";12104;"FRￃﾖSSEN";"11.76687";"50.44079";"u | ö"
"1011";12390;"NEUNDORF (BEI SCHLEIZ)";"11.76828";"50.60092";"u | ö"
"1012";12529;"KￃﾖDNITZ";"11.52863";"50.0917";"u | ö"
"1013";12898;"HEIERSDORF";"12.79845622";"50.93588982";"u | ö"
"1014";13047;"MORGENRￃﾖTHE";"12.51314844";"50.4441744";"u | ö"
"1015";13054;"RITTERSGRￃﾜN";"12.80099";"50.47348";"u | ö"
"1016";13169;"SAUPERSDORF";"12.54046";"50.61237";"u | ö"
"1017";13187;"KￃﾜHNHEIDE";"12.800879";"50.61883463";"u | ö"
"1018";13226;"RￃﾜBENAU";"13.30128";"50.59763";"u | ö"
"1019";13269;"THURM";"12.54647";"50.76709";"u | ö"
"1020";13727;"MYSLOW";"15.97695";"50.9281";"u | ö"
"1021";15503;"ZETTEL (SEDLO)";"13.57030177";"50.62249964";"u | ö"
"1022";15538;"WISTERSCHAN (BYSTￅﾘANY)";"13.86383504";"50.62849859";"u | ö"
"1023";16636;"LIEBSHAUSEN (LIBￄﾌEVES)";"13.83616126";"50.45194726";"u | ö"
"1024";16932;"KUHBERG";"17.51227875";"50.22030266";"u | ö"
"1025";18000;"ZIPSER NEUDORF (SPIￅﾠSKￃﾁ NOVￃﾁ VES)";"20.56768978";"48.94297995";"u | ö"
"1026";18774;"HOCHWIESEN (VEL'Kￃﾉ POLE)";"18.56458171";"48.54111692";"u | ö"
"1027";21446;"STEINLAH";"10.32948";"52.07531";"u | ö"
"1028";26734;"NIEDERZIER";"6.46479";"50.88445";"u | ö"
"1029";35755;"PAUTZFELD";"11.03";"49.76363";"u | ö"
"1030";36007;"HOLLFELD";"11.29084";"49.93687";"u | ö"
"1031";36017;"DONNDORF";"11.51595";"49.93435";"u | ö"
"1032";5122;"GORZYCA";"15.49407";"52.46538";"u | ö"
"1033";5875;"SCHLOTHEIM";"10.65515";"51.24724";"u | ö"
"1034";6341;"AULEBEN";"10.92771";"51.42579";"u | ö"
"1035";6388;"STEDTEN";"11.68367";"51.44174";"u | ö"
"1036";6400;"AMMENDORF";"11.98661";"51.42541";"u | ö"
"1037";7246;"KAHLA";"13.56632";"51.46966";"u | ö"
"1038";8011;"ZIEGRA";"13.05727";"51.10477";"u | ö"
"1039";8092;"FRANKENTHAL";"14.107";"51.13087";"u | ö"
"1040";8305;"LIMBACH";"13.05875";"51.26277";"u | ö"
"1041";8345;"ROSTIG";"13.58547";"51.2829";"u | ö"
"1042";8358;"STEINBORN";"13.85316702";"51.29946865";"u | ö"
"1043";8368;"BERNBRUCH";"14.09490462";"51.28869546";"u | ö"
"1044";9400;"MILOSZYCE";"17.31217";"51.05066";"u | ö"
"1045";16179;"SCHMIEDEBERG (KOVￃﾁￅﾘSKￃﾁ)";"13.05587082";"50.43936341";"u | ö"
"1046";28278;"KRUMBACH";"8.59958";"50.66884";"u | ü"
"1047";10315;"BLEIDENSTADT";"8.14118";"50.13996";"u | ü"
"1048";10368;"BÜDESHEIM";"6.55753";"50.21722";"u | ü"
"1049";10601;"GAPPENACH";"7.34445";"50.2728";"u | ü"
"1050";10621;"RHENS";"7.61816";"50.28044";"u | ü"
"1051";11262;"SEEBACH";"10.42573";"50.91165";"u | ü"
"1052";13655;"NIEDERLEUTERSDORF/LEUTERSDORF";"14.65276544";"50.9556005";"u | ü"
"1053";14023;"ROZTOCZNIK";"16.7247";"50.74663";"u | ü"
"1054";14159;"JUTRZYNA";"17.2612";"50.75422";"u | ü"
"1055";14275;"PIASTOWICE";"17.51786";"50.89571";"u | ü"
"1056";14305;"BOZANOW";"16.5052";"50.92217";"u | ü"
"1057";14321;"ROGOW SOBOCKI";"16.75854";"50.92697";"u | ü"
"1058";14458;"SZCZYTNA";"16.43333";"50.40879";"u | ü"
"1059";14486;"NADZIEJOW";"17.26018";"50.38899";"u | ü"
"1060";15725;"NIXDORF (MIKULￃﾁￅﾠOVICE)";"14.36367041";"50.96533327";"u | ü"
"1061";15858;"GRￃﾄNZENDORF (HRANIￄﾌￃﾁ)";"15.15829159";"50.77890432";"u | ü"
"1062";16083;"BODISCH (BOHDAￅﾠIN)";"16.19811359";"50.59375748";"u | ü"
"1063";16154;"GROￃﾟBOCK (VELKￃﾁ BUKOVINA)";"15.95476147";"50.41624184";"u | ü"
"1064";23817;"REUSRATH";"6.974307355";"51.08552788";"u | ü"
"1065";25798;"KELL";"7.30554";"50.44882";"u | ü"
"1066";26205;"SEIFEN";"7.56153";"50.62782";"u | ü"
"1067";26324;"ÜDINGEN";"6.47982";"50.72767";"u | ü"
"1068";26351;"BORR";"6.74579";"50.73906";"u | ü"
"1069";26604;"GEISTINGEN";"7.264558119";"50.77189993";"u | ü"
"1070";26627;"HERCHEN";"7.51208";"50.78124";"u | ü"
"1071";28027;"GÖTZEN";"9.14246";"50.51819";"u | ü"
"1072";28315;"OTTERBACH";"9.08908";"50.69377";"u | ü"
"1073";32085;"KREUZWEILER";"6.40407";"49.5531";"u | ü"
"1074";4603;"TOPOROW";"15.26046";"52.26456";"u | ü"
"1075";4980;"TARNOWA";"16.27073";"52.09524";"u | ü"
"1076";5031;"LUGOW";"15.50045";"52.27172";"u | ü"
"1077";5091;"BORUJA";"16.06838";"52.22589";"u | ü"
"1078";8505;"DRETSCHEN";"14.34726";"51.12303";"u | ü"
"1079";8519;"KITTLITZ";"14.67613";"51.12741";"u | ü"
"1080";8716;"FￃﾖRSTGEN";"14.66211";"51.29773";"u | ü"
"1081";8858;"OKRAGLICA";"15.18868";"51.43756";"u | ü"
"1082";8865;"KOBERBRUNN";"15.48264456";"51.43310559";"u | ü"
"1083";9303;"LUBIATOW";"15.20444";"51.93591";"u | ü"
"1084";20099;"LEER";"7.29517";"52.11388";"au | ö"
"1085";20110;"HERBERN";"7.588860605";"52.12498586";"au | ö"
"1086";20117;"RINGEL";"7.842229277";"52.1330543";"au | ö"
"1087";20259;"HÖRSTEL";"7.58042";"52.29816";"au | ö"
"1088";20269;"WESTERKAPPELN";"7.87807";"52.31422";"au | ö"
"1089";20381;"VÖRDEN";"8.0952";"52.47813";"au | ö"
"1090";21316;"STEINHAGEN";"8.41425";"52.0046";"au | ö"
"1091";21362;"REHER";"9.23089";"52.02846";"au | ö"
"1092";22394;"KￃﾖBBELITZ";"11.09553257";"52.58503126";"au | ö"
"1093";22599;"WￃﾖPEL";"11.09919";"52.76301";"au | ö"
"1094";23343;"GÖTTINGEN";"8.231584076";"51.66488154";"au | ö"
"1095";23412;"SEPPENRADE";"7.39511";"51.76309";"au | ö"
"1096";23453;"STOCKUM BEI COESFELD";"7.090871267";"51.94956678";"au | ö"
"1097";23466;"NOTTULN";"7.35441";"51.92822";"au | ö"
"1098";23471;"MÜNSTER";"7.61785";"51.96303";"au | ö"
"1099";23483;"GREFFEN";"8.14209";"51.97737";"au | ö"
"1100";24490;"ZÜSCHEN";"8.56285";"51.15356";"au | ö"
"1101";24636;"RHADERN";"8.79521";"51.1695";"au | ö"
"1102";24901;"SUDECK";"8.76465";"51.34354";"au | ö"
"1103";24917;"BRAUNSEN";"9.03822";"51.35057";"au | ö"
"1104";24926;"ZIERENBERG";"9.30371";"51.36918";"au | ö"
"1105";24959;"HERMANNRODE";"9.86152";"51.40459";"au | ö"
"1106";25131;"FÜRSTENBERG";"8.74005";"51.51591";"au | ö"
"1107";25150;"KÖRBECKE";"9.2802";"51.53451";"au | ö"
"1108";25343;"SIEBENSTERN";"9.03645";"51.70522";"au | ö"
"1109";25407;"WESTERWIEHE";"8.4904";"51.81524";"au | ö"
"1110";25514;"HAUSTENBECK";"8.773504023";"51.83629146";"au | ö"
"1111";25522;"HEESTEN";"8.98811";"51.85941";"au | ö"
"1112";25560;"LOBACH";"9.52332";"51.86619";"au | ö"
"1113";25596;"ACKENHAUSEN";"10.06521";"51.88856";"au | ö"
"1114";33331;"STEINBUCH";"8.95083";"49.68248";"au | ö"
"1115";40112;"WALD AN DER ALZ";"12.59359";"48.12803";"au | ö"
"1116";42076;"TRAUNWALCHEN";"12.60502";"47.9401";"au | ö"
"1117";5277;"GLEBOCZEK";"17.1064";"52.57329";"au | ö"
"1118";9926;"WODNIKI";"16.74839";"51.5893";"au | ö"
"1119";10300;"WELTEROD";"7.88739";"50.1322";"u | e"
"1120";11180;"REMDA";"11.22809";"50.76235";"u | e"
"1121";11197;"ZEUTSCH";"11.50488";"50.7536";"u | e"
"1122";11586;"BAD KￃﾖSTRITZ";"12.01155";"50.92981";"u | e"
"1123";12125;"SCHWAND";"12.0079";"50.43389";"u | e"
"1124";12371;"ST. JACOB BEI LEUTENBERG";"11.47786231";"50.58586587";"u | e"
"1125";12876;"LOHMA";"12.54606";"50.95499";"u | e"
"1126";15638;"LUKAWETZ (LUKAVEC)";"14.08715095";"50.50156837";"u | e"
"1127";15685;"GASTORF (HOￅﾠTKA)";"14.60808505";"50.45343095";"u | e"
"1128";16338;"PODLETITZ (PODLESICE)";"13.33150857";"50.28046432";"u | e"
"1129";16610;"TSCHERNOWITZ (ￄﾌERNOVICE)";"13.35918004";"50.44766083";"u | e"
"1130";16625;"HAWRAN (HAVRAￅﾇ)";"13.59572928";"50.44732335";"u | e"
"1131";16739;"PSCHOBLIK (PￅﾠOVLKY)";"13.59466133";"50.10758345";"u | e"
"1132";16889;"HEINZENDORF (HYNￄﾌICE NAD MORAVOU)";"16.94591816";"50.07261368";"u | e"
"1133";16949;"RAUSEN (RUSￃﾍN)";"17.73660283";"50.20995029";"u | e"
"1134";17737;"SENFTLEBEN (ￅﾽENKLAVA)";"18.10923581";"49.56425845";"u | e"
