"";"Bogennummer";"Ort..Name";"Ort..Longitude";"Ort..Latitude";"Typ"
"764";14635;"ERZWEILER";"7.436449875";"49.61119749";"o | e"
"765";41262;"UTZENFELD";"7.91301";"47.80054";"o | e"
"766";15365;"BINGEN AM RHEIN";"7.89616";"49.96901";"o | e"
"767";41098;"HUBERTSHOFEN";"8.38827";"47.96002";"o | e"
"768";37902;"RAUMÜNZACH";"8.34869";"48.63918";"o | e"
"769";40863;"TENGEN";"8.66036";"47.81721";"o | e"
"770";34566;"GRABEN";"8.48928";"49.16535";"o | e"
"771";33725;"RÜSSELSHEIM";"8.41048";"49.9948";"o | e"
"772";33614;"TRAISA";"8.69787";"49.8339";"o | e"
"773";10857;"HATZFELD (EDER)";"8.54797";"50.9931";"o | e"
"774";46050;"MEIERHOF";"9.10314";"46.75132";"o | e"
"775";38640;"ROHRDORF";"9.10207";"48.01811";"o | e"
"776";34734;"MASSENBACHHAUSEN";"9.04557";"49.17711";"o | e"
"777";24360;"BOTTENDORF";"8.81166";"51.02736";"o | e"
"778";24380;"BERGFREIHEIT";"9.09777";"51.04852";"o | e"
"779";24659;"BUHLEN";"9.08456";"51.18648";"o | e"
"780";28605;"NEUKIRCHEN";"9.34378";"50.87003";"o | e"
"781";24412;"ROPPERSHAIN";"9.35252";"51.03159";"o | e"
"782";24677;"METZE";"9.33089";"51.20406";"o | e"
"783";28623;"GITTERSDORF";"9.64613";"50.89148";"o | e"
"784";37369;"ILLERTISSEN";"10.10404";"48.22279";"o | e"
"785";24737;"GROSSTￃﾖPFER";"10.14349";"51.22692";"o | e"
"786";6690;"BRAUNLAGE";"10.6105";"51.72785";"o | e"
"787";6801;"NEUWERK";"10.87365";"51.75284";"o | e"
"788";6705;"RIEDER";"11.16773";"51.73322";"o | e"
"789";6400;"AMMENDORF";"11.98661";"51.42541";"o | e"
"790";6848;"ELSDORF";"11.9767";"51.78113";"o | e"
"791";3609;"DALCHAU";"11.98839";"52.1129";"o | e"
"792";42070;"EGGSTￃﾄTT";"12.3808";"47.92824";"o | e"
"793";6418;"GLESIEN";"12.22255";"51.44566";"o | e"
"794";6660;"MￃﾖST";"12.27636";"51.76097";"o | e"
"795";3614;"SCHWEINITZ";"12.19377";"52.10792";"o | e"
"796";43331;"BRAMBERG AM WILDKOGEL";"12.34725";"47.27256";"o | e"
"797";19851;"SCHWENDT";"12.39171";"47.6314";"o | e"
"798";7529;"SCHLEESEN";"12.4885";"51.7859";"o | e"
"799";40155;"GUMPERSDORF";"12.87181";"48.27722";"o | e"
"800";7198;"RￃﾖCKNITZ";"12.78179";"51.45308";"o | e"
"801";7371;"FALKENBERG";"12.76792";"51.61385";"o | e"
"802";7546;"BLEDDIN";"12.7859";"51.78702";"o | e"
"803";43379;"HEILIGENBLUT";"12.84031";"47.04043";"o | e"
"804";18805;"PISCHELSDORF AM ENGELBACH";"13.08331";"48.12996";"o | e"
"805";40308;"WALCHSING";"13.07675";"48.60848";"o | e"
"806";7384;"ROSENFELD";"13.03894";"51.5997";"o | e"
"807";7710;"ROHRBECK";"13.04399";"51.96498";"o | e"
"808";18786;"SANKT GEORGEN BEI OBERNBERG AM INN";"13.33412";"48.29152";"o | e"
"809";16338;"PODLETITZ (PODLESICE)";"13.33150857";"50.28046432";"o | e"
"810";7394;"WIEDERAU";"13.31865";"51.63101";"o | e"
"811";7576;"WERCHAU";"13.31619";"51.77761";"o | e"
"812";19956;"BAD ISCHL";"13.62557";"47.71194";"o | e"
"813";16739;"PSCHOBLIK (PￅﾠOVLKY)";"13.59466133";"50.10758345";"o | e"
"814";7412;"LUGAU";"13.59641";"51.61058";"o | e"
"815";7586;"WENDISCH DREHNA/WALDDREHNA";"13.6283813";"51.77774322";"o | e"
"816";7732;"HOHENDORF";"13.55801";"51.94857";"o | e"
"817";4770;"EGSDORF";"13.58801";"52.13116";"o | e"
"818";17832;"WINTERBERG (VIMBERK)";"13.78390364";"49.05868188";"o | e"
"819";7253;"RUHLAND";"13.86415";"51.45586";"o | e"
"820";4776;"BIRKHOLZ";"13.81765";"52.11735";"o | e"
"821";7263;"LAUTA";"14.10951";"51.46191";"o | e"
"822";4573;"NEU GOLM";"14.09297";"52.30323";"o | e"
"823";3688;"RINGENWALDE";"14.14088";"52.61704";"o | e"
"824";3931;"NEUREETZ";"14.14217";"52.78127";"o | e"
"825";19993;"WￃﾖRSCHACHWALD";"14.07582046";"47.55789937";"o | e"
"826";20005;"TRATTENBACH";"14.34035";"47.92138";"o | e"
"827";19225;"STEYREGG";"14.37301";"48.28577";"o | e"
"828";18101;"HOHENFURTH (VYￅﾠￅﾠￃﾍ BROD)";"14.31207319";"48.6157219";"o | e"
"829";18132;"HUMMELN (HOMOLE)";"14.42805572";"48.93731559";"o | e"
"830";44303;"KLAGENFURT-HARBACH";"14.34094181";"46.62086942";"o | e"
"831";3703;"LEHMANNSHￃﾖFEL";"14.42838597";"52.59654716";"o | e"
"832";20062;"ARDNING";"14.36442";"47.59107";"o | e"
"833";20046;"KLEINREIFLING";"14.63986";"47.82049";"o | e"
"834";19144;"HAAG";"14.56535";"48.11219";"o | e"
"835";18290;"UNTERWALD";"14.60020725";"48.61371164";"o | e"
"836";9143;"MEHLEN";"14.66128553";"51.8062894";"o | e"
"837";9280;"KALTENBORN";"14.67542244";"51.9335877";"o | e"
"838";3711;"WARNICK (WARNIKI)";"14.6799315";"52.59997004";"o | e"
"839";43489;"SANKT OSWALD";"14.50683";"47.27613";"o | e"
"840";20065;"WENG";"14.50272";"47.59723";"o | e"
"841";20058;"LASSING";"14.8932";"47.74374";"o | e"
"842";20019;"YBBSITZ";"14.89384";"47.94794";"o | e"
"843";19154;"AMSTETTEN";"14.87066";"48.12448";"o | e"
"844";19085;"HACKSTOCK";"14.81413";"48.47743";"o | e"
"845";18296;"BAD GROSSPERTHOLZ";"14.8248";"48.62922";"o | e"
"846";4595;"MIERCZANY";"14.92745";"52.28483";"o | e"
"847";3957;"LUBISZYN";"14.94817";"52.78026";"o | e"
"848";43457;"KALWANG";"14.7566";"47.42758";"o | e"
"849";20067;"LAINBACH";"14.76884";"47.63452";"o | e"
"850";20051;"NEUHAUS";"15.18285";"47.78945";"o | e"
"851";20023;"GAMING";"15.08807";"47.92901";"o | e"
"852";19257;"ALTENMARKT";"15.06545";"48.28211";"o | e"
"853";19096;"TRAUNSTEIN";"15.11597";"48.4355";"o | e"
"854";18310;"OBERSTRAHLBACH";"15.1154";"48.63319";"o | e"
"855";18144;"GROSS-RADISCHEN";"15.12159";"48.9312";"o | e"
"856";20049;"MARIAZELL";"15.31803";"47.77347";"o | e"
"857";18432;"DIETMANNS";"15.3815";"48.79309";"o | e"
"858";18359;"WALDKIRCHEN";"15.35237";"48.93926";"o | e"
"859";17876;"SOLLOWITZ (SALAVICE)";"15.48846857";"49.33208877";"o | e"
"860";20069;"GOLLRAD";"15.30481";"47.65106";"o | e"
"861";19486;"WILHELMSBURG";"15.60619";"48.10536";"o | e"
"862";19311;"GNEIXENDORF";"15.61839";"48.43843";"o | e"
"863";18534;"ROSENBURG";"15.63736";"48.62925";"o | e"
"864";18441;"SCHIRMANNSREITH";"15.63866";"48.77886";"o | e"
"865";43756;"EGGERSDORF";"15.59967";"47.12305";"o | e"
"866";43662;"SANKT KATHREIN AM OFFENEGG";"15.57706";"47.30103";"o | e"
"867";42520;"SCHNEEBERGDￃﾖRFL";"15.87681701";"47.77801293";"o | e"
"868";42472;"THAL";"15.90216";"47.92604";"o | e"
"869";19419;"WￃﾜRMLA";"15.85976";"48.25537";"o | e"
"870";19322;"FELS AM WAGRAM";"15.81873";"48.4378";"o | e"
"871";18367;"SCHILTERN (ￅﾠTￃﾍTARY)";"15.84398284";"48.93495691";"o | e"
"872";43761;"SINABELKIRCHEN";"15.8282";"47.10255";"o | e"
"873";42573;"SEMMERING";"15.82957";"47.63272";"o | e"
"874";42527;"MOLLRAM";"16.08847";"47.75818";"o | e"
"875";42477;"GRILLENBERG";"16.08669";"47.92652";"o | e"
"876";19334;"OBERHAUTZENTAL";"16.12987";"48.44154";"o | e"
"877";18559;"ASPERSDORF";"16.09658";"48.58647";"o | e"
"878";18407;"TￃﾖSTITZ (TￄﾚￅﾠETICE)";"16.15731666";"48.88788008";"o | e"
"879";43773;"BAD BLUMAU";"16.05235";"47.11596";"o | e"
"880";42587;"FEISTRITZ AM WECHSEL";"16.05379";"47.59927";"o | e"
"881";19667;"BIEDERMANNSDORF";"16.34608";"48.08334";"o | e"
"882";19564;"OBERGￃﾄNSERNDORF";"16.37147";"48.42971";"o | e"
"883";18607;"DAMNITZ (DAMNICE)";"16.37348031";"48.91950827";"o | e"
"884";44358;"MOGERSDORF";"16.23016";"46.94766";"o | e"
"885";43782;"DEUTSCH TSCHANTSCHENDORF";"16.29";"47.11";"o | e"
"886";43640;"SALMANNSDORF";"16.32252";"47.40965";"o | e"
"887";42612;"GLEICHENBACH";"16.29922";"47.56108";"o | e"
"888";42701;"BAUMGARTEN";"16.5";"47.74";"o | e"
"889";42647;"STOTZING";"16.54389";"47.90702";"o | e"
"890";19607;"RAGGENDORF";"16.65674";"48.39499";"o | e"
"891";18672;"STￃﾜTZENHOFEN";"16.61147";"48.74191";"o | e"
"892";18627;"TRACHT (STRACHOTￃﾍN)";"16.65177623";"48.90542723";"o | e"
"893";52767;"MACHOWINKO";"17.00926";"54.59854";"o | e"
"894";52766;"ROWY";"17.052";"54.66557";"o | e"
"895";43889;"MOSCHENDORF";"16.47778";"47.05607";"o | e"
"896";43850;"KLOSTERMARIENBERG";"16.56482";"47.42237";"o | e"
"897";42635;"WEIDEN AM SEE";"16.86813";"47.92623";"o | e"
"898";19621;"STILLFRIED AN DER MARCH";"16.84009";"48.41077";"o | e"
"899";18716;"PALTERNDORF";"16.81931";"48.58918";"o | e"
"900";17374;"OBER-ULLISCHEN (HORNￃﾍ OLEￅﾠNￃﾁ)";"17.02418646";"49.91272165";"o | e"
"901";19696;"KITTSEE";"17.06565";"48.09174";"o | e"
"902";19659;"THEBEN (DEVÍN)";"16.98660986";"48.17332242";"o | e"
"903";769;"NOWY DWOR";"17.46743";"53.37996";"o | e"
"904";52349;"POMYSK WIELKI";"17.55974";"54.20701";"o | e"
"905";52915;"LEBIENIEC";"17.60653";"54.71937";"o | e"
"906";17698;"NIRKLOWITZ (MRSKLESY)";"17.39883118";"49.60097829";"o | e"
"907";17643;"SEIBERSDORF (BￄﾚLￃﾁ)";"17.46310188";"49.73079462";"o | e"
"908";9739;"KAMIEN";"17.57838";"51.40108";"o | e"
"909";285;"KOSOBUDY";"17.75803";"53.87662";"o | e"
"910";52871;"DABROWKA WIELKA";"17.86262";"54.54706";"o | e"
"911";52927;"ZELAZNA";"17.86227";"54.72452";"o | e"
"912";52359;"SZYMBARK";"18.10229";"54.21891";"o | e"
"913";14449;"THRￃﾖM (TREBOM)";"18.02571486";"50.04538313";"o | e"
"914";17687;"ENGELSWALD (MOￅﾠNOV)";"18.132408";"49.68902075";"o | e"
"915";54902;"BRZOZOWKA";"18.81278";"53.0253";"o | e"
"916";930;"GOCZALKI";"19.18069";"53.50608";"o | e"
"917";2200;"NARMELN (POLSKI)";"19.67147972";"54.46957437";"o | e"
"918";2935;"GROￃﾟ KOSCHLAU";"19.98230035";"53.32705066";"o | e"
"919";2827;"SARNOWO";"20.66023";"54.12332";"o | e"
"920";54935;"Novi-Vrbas";"19.65658848";"45.56918898";"o | e"
"921";18000;"ZIPSER NEUDORF (SPIￅﾠSKￃﾁ NOVￃﾁ VES)";"20.56768978";"48.94297995";"o | e"
"922";17967;"SUB-LECHNITZ (LECHNICA)";"20.40843205";"49.38054456";"o | e"
"923";3058;"ZYNDAKI";"21.17506";"53.91539";"o | e"
"924";54930;"Gottlob";"20.7089428";"45.93611244";"o | e"
"925";2182;"SOGINTEN (SVIRSKOE)";"22.42986516";"54.5016424";"o | e"
"926";2081;"EYDTKAU (EYDTKUHNEN)";"22.73599317";"54.63812267";"o | e"
"927";31800;"CALMESWEILER";"6.95094";"49.41341";"o | e"
"928";32855;"ALTVILLER";"6.73469";"49.07384";"o | e"
"929";41200;"MASEVAUX";"6.99386";"47.7727";"o | e"
"930";41214;"ASPACH-LE-BAS";"7.15065";"47.7618";"o | e"
"931";55104;"LIGOWO";"19.4816208";"52.8246994";"o | e"
"932";10259;"MÖRSDORF";"7.34404";"50.10303";"u | i"
"933";10649;"ATTENHAUSEN";"7.87712";"50.29247";"u | i"
"934";10315;"BLEIDENSTADT";"8.14118";"50.13996";"u | i"
"935";26261;"WAIGANDSHAIN";"8.08253";"50.64513";"u | i"
"936";27507;"CRATZENBACH";"8.38494";"50.32567";"u | i"
"937";27821;"PHILIPPSTEIN";"8.38038";"50.49119";"u | i"
"938";27692;"FRIEDRICHSTAL";"8.61792";"50.34179";"u | i"
"939";27835;"DORNHOLZHAUSEN";"8.61148";"50.49416";"u | i"
"940";28392;"HERZHAUSEN";"8.55685";"50.82511";"u | i"
"941";27425;"BRUCHKÖBEL";"8.91949";"50.17877";"u | i"
"942";28298;"LONDORF";"8.86344";"50.67498";"u | i"
"943";27742;"GELNHAAR";"9.14844";"50.36327";"u | i"
"944";28027;"GÖTZEN";"9.14246";"50.51819";"u | i"
"945";11197;"ZEUTSCH";"11.50488";"50.7536";"u | i"
"946";11539;"KLEINSCHWABHAUSEN";"11.46177";"50.93317";"u | i"
"947";5774;"NIRMSDORF";"11.47092";"51.09456";"u | i"
"948";8358;"STEINBORN";"13.85316702";"51.29946865";"u | i"
"949";15550;"MALSCHEN (MALEￄﾌOV)";"14.12005467";"50.63121237";"u | i"
"950";15807;"KAMNITZ-NEUDￃﾖRFL (KAMENICKￃﾁ NOVￃﾁ Vￃﾍ";"14.37790266";"50.79284652";"u | i"
"951";15725;"NIXDORF (MIKULￃﾁￅﾠOVICE)";"14.36367041";"50.96533327";"u | i"
"952";8505;"DRETSCHEN";"14.34726";"51.12303";"u | i"
"953";15989;"THAMMￃﾜHL (STARￃﾉ SPLAVY)";"14.62813223";"50.58543476";"u | i"
"954";15824;"ZWICKAU (CVIKOV)";"14.63295874";"50.77707134";"u | i"
"955";8519;"KITTLITZ";"14.67613";"51.12741";"u | i"
"956";15681;"NEUDORF (VRCHBￄﾚLA)";"14.78356188";"50.53120776";"u | i"
"957";15847;"CHRISTOPHSGRUND (KRYￅﾠTOFOVA ￃﾚDOLￃﾍ)";"14.93221691";"50.77197058";"u | i"
"958";8532;"KUNNERWITZ";"14.93607";"51.11776";"u | i"
"959";8726;"OBER HORKA I";"14.89083036";"51.28703006";"u | i"
"960";8852;"KLEIN PRIEBUS";"14.95724";"51.45415";"u | i"
"961";8990;"JEDRZYCHOWICE";"14.90436";"51.61006";"u | i"
"962";9152;"DLUZEK";"14.93595";"51.77136";"u | i"
"963";15971;"PULETSCHNEI (PULEￄﾌNￃﾝ)";"15.16928862";"50.67533905";"u | i"
"964";15858;"GRￃﾄNZENDORF (HRANIￄﾌￃﾁ)";"15.15829159";"50.77890432";"u | i"
"965";15751;"RￃﾜCKERSDORF (DOLNￃﾍ ￅﾘASNICE)";"15.17855469";"50.94940265";"u | i"
"966";8546;"SIEKIERCZYN";"15.19656";"51.11864";"u | i"
"967";4832;"RADNICA";"15.22954";"52.08252";"u | i"
"968";16015;"WITKOWITZ (VÍTKOVICE)";"15.53";"50.68";"u | i"
"969";16007;"HARRACHSDORF (HARRACHOV)";"15.42528858";"50.77531258";"u | i"
"970";13700;"REBISZￃﾓW";"15.44277";"50.95309";"u | i"
"971";8560;"WOLBROMOW";"15.43317";"51.10708";"u | i"
"972";9015;"CHICHY";"15.4704";"51.58678";"u | i"
"973";4950;"PALCK";"15.49242";"52.12575";"u | i"
"974";16139;"ZWITSCHIN (ZVIￄﾌINA)";"15.68710662";"50.45583613";"u | i"
"975";13529;"WANG-BRￃﾜCKENBERG";"15.72674275";"50.77629276";"u | i"
"976";13719;"SIEDLECIN";"15.69243";"50.94016";"u | i"
"977";8574;"PIESZKOW";"15.68805";"51.10711";"u | i"
"978";8751;"SZCZYTNICA";"15.71788";"51.27884";"u | i"
"979";4965;"STARE KRAMSKO";"15.76848";"52.10724";"u | i"
"980";5214;"KROBIELEWO";"15.76797";"52.62954";"u | i"
"981";13543;"PISARZOWICE";"15.95486";"50.78753";"u | i"
"982";13727;"MYSLOW";"15.97695";"50.9281";"u | i"
"983";8762;"GￃﾖLLSCHAU (GOLISZￃﾓW)";"15.98045549";"51.27846389";"u | i"
"984";4968;"ZODYN";"15.99102";"52.11557";"u | i"
"985";16770;"SCHEDIWY (ￅﾠEDIVINY)";"16.31555194";"50.30491688";"u | i"
"986";16083;"BODISCH (BOHDAￅﾠIN)";"16.19811359";"50.59375748";"u | i"
"987";13559;"BOGUSZOW-GORCE";"16.20743";"50.75691";"u | i"
"988";5056;"BIALA WIES";"16.29936";"52.27187";"u | i"
"989";5141;"BRODY";"16.28958";"52.43847";"u | i"
"990";17309;"HILBETEN";"16.39993838";"49.94474447";"u | i"
"991";16814;"ROKITNITZ (ROKYTNICE)";"16.46560671";"50.16530112";"u | i"
"992";16775;"FRIEDRICHSWALD (ORLICKￃﾉ ZￃﾁHOￅﾘￃﾍ)";"16.48013663";"50.26863043";"u | i"
"993";14458;"SZCZYTNA";"16.43333";"50.40879";"u | i"
"994";13830;"WLODOWICE";"16.47306";"50.57075";"u | i"
"995";13996;"LUTOMIA GORNA";"16.49574";"50.74669";"u | i"
"996";14305;"BOZANOW";"16.5052";"50.92217";"u | i"
"997";17512;"SCHLETTAU (SLATINA)";"16.60789251";"49.63015779";"u | i"
"998";17433;"RANIGSDORF (LINHARTICE)";"16.69330997";"49.75727865";"u | i"
"999";17325;"SCHￃﾖNWALD (STRￃﾁￅﾽNￃﾁ)";"16.70920166";"49.91307027";"u | i"
"1000";16876;"NIEDER-ULLERSDORF (DOLNￃﾍ BOￅﾘￃﾍKOVICE";"16.71044888";"50.0763027";"u | i"
"1001";14471;"JASZKOWA GORNA";"16.73068";"50.40811";"u | i"
"1002";13929;"STOSZOWICE";"16.75132";"50.60111";"u | i"
"1003";16755;"WEIￃﾟBACH (BￃﾍLￃﾝ POTOK)";"16.994619";"50.411871";"u | i"
"1004";13869;"BIERNACICE";"17.01494";"50.57111";"u | i"
"1005";14234;"BRZOZA";"17.00388";"50.90846";"u | i"
"1006";16801;"BￃﾖHMISCHDORF";"17.24183624";"50.25517092";"u | i"
"1007";13887;"RZYMIANY";"17.28777";"50.56603";"u | i"
"1008";14159;"JUTRZYNA";"17.2612";"50.75422";"u | i"
"1009";14250;"JACZKOWICE";"17.27996";"50.91595";"u | i"
"1010";14505;"PIORUNKOWICE";"17.51572";"50.40154";"u | i"
"1011";13898;"SZADURCZYCE";"17.54127";"50.56379";"u | i"
"1012";14074;"MICHALOW";"17.51417";"50.74342";"u | i"
"1013";14092;"KARCZOW";"17.78334";"50.70421";"u | i"
"1014";-46262;"STILFS (STELVIO)";"10.54690805";"46.59833157";"oa | ea"
"1015";-46217;"BURGEIS (BURGUSIO)";"10.52936081";"46.7107352";"oa | ea"
"1016";46385;"NAUDERS";"10.49966";"46.88969";"oa | ea"
"1017";43004;"HINTERHORNBACH";"10.45746";"47.35978";"oa | ea"
"1018";41980;"SULZSCHNEID";"10.64225";"47.72354";"oa | ea"
"1019";39710;"ZUSMARSHAUSEN";"10.59655";"48.39991";"oa | ea"
"1020";46267;"LAAS (LASA)";"10.70118629";"46.61743807";"oa | ea"
"1021";-46161;"HINTERKIRCH (GRAUN)";"10.63866245";"46.83825902";"oa | ea"
"1022";43070;"MILS BEI IMST";"10.6733";"47.20566";"oa | ea"
"1023";43013;"RINNEN";"10.7188";"47.40497";"oa | ea"
"1024";46324;"LAUREIN (LAUREGNO)";"11.06";"46.46";"oa | ea"
"1025";-46305;"SANKT WALBURG (SANTA VALBURGA)";"11.00515196";"46.54922739";"oa | ea"
"1026";43122;"UNTERRIED";"10.94458";"47.08861";"oa | ea"
"1027";43037;"SILZERBERG";"10.91525164";"47.25459638";"oa | ea"
"1028";-46353;"SALURN (SALORNO)";"11.21313811";"46.24017188";"oa | ea"
"1029";39475;"ECHING AM AMMERSEE";"11.1147";"48.08132";"oa | ea"
"1030";-46340;"KALTERN (CALDARO)";"11.24240205";"46.41465671";"oa | ea"
"1031";46283;"GARGAZON (GARGAZZONE)";"11.20412984";"46.58568332";"oa | ea"
"1032";-46162;"RABENSTEIN (MOOS)";"11.156652";"46.871323";"oa | ea"
"1033";43161;"UNTERBERG";"11.22749746";"47.04262442";"oa | ea"
"1034";43055;"HATTING";"11.16754";"47.27785";"oa | ea"
"1035";43022;"LEUTASCH";"11.1415";"47.37082";"oa | ea"
"1036";42062;"OBERAU";"11.13614";"47.56027";"oa | ea"
"1037";39865;"HILGERTSHAUSEN";"11.35435";"48.42974";"oa | ea"
"1038";39201;"WALTING";"11.30127";"48.91192";"oa | ea"
"1039";46170;"TSCHￃﾖFS (CEVES)";"11.43095197";"46.91229351";"oa | ea"
"1040";43285;"TRINS";"11.41668";"47.08294";"oa | ea"
"1041";42049;"JACHENAU";"11.43474";"47.60578";"oa | ea"
"1042";-46195;"SCHABS (SCIAVES)";"11.665945";"46.770262";"oa | ea"
"1043";46361;"STEFANSDORF (SANTO STEFANO)";"11.92297057";"46.76992104";"oa | ea"
"1044";-46215;"PICHL";"12.19183685";"46.77103721";"oa | ea"
"1045";43183;"PENNINGDￃﾖRFL";"12.13101";"47.43303";"oa | ea"
"1046";43939;"AUSSERVILLGRATEN";"12.42881";"46.78683";"oa | ea"
"1047";43982;"BERG IM DRAUTAL";"13.13513";"46.748";"oa | ea"
"1048";44109;"HERMAGOR";"13.37109";"46.62639";"oa | ea"
"1049";43938;"KOLBNITZ";"13.30489";"46.87654";"oa | ea"
"1050";44117;"BLEIBERG-KREUTH";"13.62932";"46.62924";"oa | ea"
"1051";44054;"PATERGASSEN";"13.86855";"46.81487";"oa | ea"
"1052";43433;"SAUERFELD";"13.86054";"47.13683";"oa | ea"
"1053";44056;"STEUERBERG";"14.11499";"46.78868";"oa | ea"
"1054";43439;"RANTEN";"14.082";"47.15748";"oa | ea"
"1055";43420;"PￃﾖLLAU";"14.1970266";"47.2083512";"oa | ea"
"1056";44234;"OBERMￃﾜHLBACH";"14.34325";"46.77864";"oa | ea"
"1057";44174;"SANKT SALVATOR";"14.35719";"46.96895";"oa | ea"
"1058";43488;"PUSTERWALD";"14.37456";"47.30846";"oa | ea"
"1059";44445;"Obergras (Trava)";"14.67181656";"45.60384838";"oa | ea"
"1060";44243;"HOCHFEISTRITZ";"14.59575692";"46.78150471";"oa | ea"
"1061";43505;"SANKT PETER OB JUDENBURG";"14.58797";"47.18549";"oa | ea"
"1062";44439;"Ebental (Polom)";"14.8560774";"45.73778552";"oa | ea"
"1063";44447;"Göttenitz (Gotenica)";"14.74770542";"45.61189263";"oa | ea"
"1064";44461;"Tiefenbach (Briga)";"14.85834462";"45.51864086";"oa | ea"
"1065";43494;"SANKT MAREIN BEI KNITTELFELD";"14.86061";"47.27134";"oa | ea"
"1066";44454;"Nesseltal (Koprivnik)";"15.03087485";"45.60255868";"oa | ea"
"1067";44256;"GLASHￃﾜTTEN";"15.05749";"46.82465";"oa | ea"
"1068";44196;"MODRIACH";"15.06027";"46.95812";"oa | ea"
"1069";44200;"LAUNEGG";"15.30585759";"46.94288017";"oa | ea"
"1070";44333;"PALDAU";"15.79639";"46.94074";"oa | ea"
"1071";25876;"STEINBACH";"8.10298";"50.47351";"u | ö"
"1072";5519;"BERKA V. D. HAINICH";"10.3857";"51.04366";"u | ö"
"1073";5867;"HOLLENBACH";"10.38309";"51.23721";"u | ö"
"1074";21446;"STEINLAH";"10.32948";"52.07531";"u | ö"
"1075";11467;"BOILSTￃﾄDT";"10.68407";"50.91991";"u | ö"
"1076";5875;"SCHLOTHEIM";"10.65515";"51.24724";"u | ö"
"1077";35755;"PAUTZFELD";"11.03";"49.76363";"u | ö"
"1078";12496;"HORSDORF";"11.01356";"50.08352";"u | ö"
"1079";11927;"BACHFELD";"10.97928";"50.40853";"u | ö"
"1080";36007;"HOLLFELD";"11.29084";"49.93687";"u | ö"
"1081";11673;"MITWITZ";"11.20975";"50.24786";"u | ö"
"1082";12070;"NEUENBAU";"11.24222";"50.44197";"u | ö"
"1083";36017;"DONNDORF";"11.51595";"49.93435";"u | ö"
"1084";12529;"KￃﾖDNITZ";"11.52863";"50.0917";"u | ö"
"1085";12371;"ST. JACOB BEI LEUTENBERG";"11.47786231";"50.58586587";"u | ö"
"1086";12556;"KORNBACH";"11.78865";"50.09627";"u | ö"
"1087";11844;"NEUDORF";"11.76361";"50.27631";"u | ö"
"1088";12104;"FRￃﾖSSEN";"11.76687";"50.44079";"u | ö"
"1089";12390;"NEUNDORF (BEI SCHLEIZ)";"11.76828";"50.60092";"u | ö"
"1090";11212;"BREITENHAIN";"11.73363";"50.77235";"u | ö"
"1091";11230;"BURKERSDORF";"12.01318";"50.78588";"u | ö"
"1092";12148;"KOTTENGRￃﾜN";"12.28579";"50.43672";"u | ö"
"1093";13047;"MORGENRￃﾖTHE";"12.51314844";"50.4441744";"u | ö"
"1094";13169;"SAUPERSDORF";"12.54046";"50.61237";"u | ö"
"1095";13269;"THURM";"12.54647";"50.76709";"u | ö"
"1096";13187;"KￃﾜHNHEIDE";"12.800879";"50.61883463";"u | ö"
"1097";12898;"HEIERSDORF";"12.79845622";"50.93588982";"u | ö"
"1098";16179;"SCHMIEDEBERG (KOVￃﾁￅﾘSKￃﾁ)";"13.05587082";"50.43936341";"u | ö"
"1099";16610;"TSCHERNOWITZ (ￄﾌERNOVICE)";"13.35918004";"50.44766083";"u | ö"
"1100";13226;"RￃﾜBENAU";"13.30128";"50.59763";"u | ö"
"1101";8321;"MERGENDORF";"13.31305";"51.28693";"u | ö"
"1102";15503;"ZETTEL (SEDLO)";"13.57030177";"50.62249964";"u | ö"
"1103";12969;"BORLAS";"13.61631";"50.94387";"u | ö"
"1104";8345;"ROSTIG";"13.58547";"51.2829";"u | ö"
"1105";7246;"KAHLA";"13.56632";"51.46966";"u | ö"
"1106";16636;"LIEBSHAUSEN (LIBￄﾌEVES)";"13.83616126";"50.45194726";"u | ö"
"1107";13019;"PORSCHDORF";"14.13042";"50.93992";"u | ö"
"1108";8368;"BERNBRUCH";"14.09490462";"51.28869546";"u | ö"
"1109";8865;"KOBERBRUNN";"15.48264456";"51.43310559";"u | ö"
"1110";5031;"LUGOW";"15.50045";"52.27172";"u | ö"
"1111";5259;"PRUSIM";"16.01367";"52.57974";"u | ö"
"1112";5271;"PRZYBOROWKO";"16.57968";"52.57107";"u | ö"
"1113";16889;"HEINZENDORF (HYNￄﾌICE NAD MORAVOU)";"16.94591816";"50.07261368";"u | ö"
"1114";16932;"KUHBERG";"17.51227875";"50.22030266";"u | ö"
"1115";14275;"PIASTOWICE";"17.51786";"50.89571";"u | ö"
"1116";18774;"HOCHWIESEN (VEL'Kￃﾉ POLE)";"18.56458171";"48.54111692";"u | ö"
"1117";14560;"SIEMIANOWICE SLASKIE";"19.02622";"50.30465";"u | ö"
"1118";18003;"GￃﾖLLNITZ (GELNICA)";"20.93372629";"48.85146308";"u | ö"
"1119";45692;"SÜRI";"7.26899";"46.91951";"ö | ö"
"1120";44796;"MERZLIGEN";"7.24963";"47.08695";"ö | ö"
"1121";44771;"PIETERLEN";"7.33682";"47.17484";"ö | ö"
"1122";45962;"ENTSCHWIL";"7.55173";"46.61887";"ö | ö"
"1123";45863;"GURZELEN";"7.53347";"46.77956";"ö | ö"
"1124";45192;"MÜLCHI";"7.47711";"47.10073";"ö | ö"
"1125";44994;"GÄNSBRUNNEN";"7.46811";"47.26233";"ö | ö"
