Bogennummer;REDE_Namen;Longitude;Latitude;REDE_GIDs;Sprache;Herkunft;WS22::Transliteration WS22;WS22: Adjektivform;WS22: Stammvokal;WS31::Transliteration WS31;WS31: Adjektivform;WS31: Stammvokal
2466;Tolkmicko;19,52712;54,32024;375013;1;Marburg;Man mott lud schriee, sonst vasteit'r onns nich.;lud;u;Öck vastŏ juh nich. Juh motte 'e bät (böske) luhda rede. (sprechen köm̄t nicht vor.);luhda;uh
24677;Metze;9,33089;51,20406;98544;1;Marburg;Mä muß luhrä rufen, sest versteht häh enns nedd.;luhrä;uh;Ech versteh och nett, däh mutt än beschen lurer schprächen.;lurer;u
24695;Wattenbach;9,59177;51,21072;100950;1;Marburg;Mä moß luhde gahken, söst verstette on̄s nett.;luhde;uh;Ech versteh Och nett, dä moßt enn bäßchen lūde schwatzen.;lūde;ū
24715;Vockerode;9,90463;51,20911;101088;1;Marburg;Me mouß loud beeke, sisd verstedd hä ouns nidd.;loud;ou;Jch versteh uch nidd, de mudd enn bischen ludder sprächen.;ludder;u
24737;Grosstöpfer;10,14349;51,22692;138955;1;Marburg;Man muß lüt schreen, sißt verstet hä uns nit.;lüt;ü ;Ich versteh üch nit, deh mut än bischen lüter spräche.;lüter;ü
2474;Pierzchaly;19,83808;54,29556;152242;1;Marburg;Man mot lud schrie, sonst vaschteiht he ons nich.;lud;u;Ek vaschto ju nich, ju motte en beske luda schpräke.;luda;u
2482;Peterswalde (Piotrowiec);20,09813884;54,30449343;547844;1;Marburg;Wi motte lud schriee, sest vasteiht a ons nich.;lud;u;Ek vastoh ju nich, ju motte e böske luda spreke.;luda;u
24884;Olsberg;8,48993;51,35499;101289;1;Marburg;Me mott harre schriggen süs verstaite us nitt.;harre;a;"Ik verstoh uch nitt; ÿ motten en wennig hüder kühren.";hürder;ü
24901;Sudeck;8,76465;51,34354;95069;1;Marburg;Ma' mott harte sgriggen, süss versteiht hei uns nitt.;harte;a;Iĕk verstoh juch nit, ji mottet en bisken ha͜erter swatzen.;ha͜erter;a͜e
24917;Braunsen;9,03822;51,35057;94608;1;Marburg;Ma mot harte krisken, süß verstehte uns nit.;harte;a;Ick verstoh juch nit, ji mottet en Bitsken härter ßwatzen!;härter;ä
24926;Zierenberg;9,30371;51,36918;98507;1;Marburg;Me mot harte schwatzen, süßt versteit hei uns ne.;harte;a;Eik verstoh jug ne, ji modden ein Beddeken harter schwatzen.;harter;a
2494;Saruny;20,36688;54,27806;153661;1;Marburg;Man mot lūt schrie, sonst vasteit a ons nich.;lüt;ü;Öck vastoh ju nich, ju motte n böske luda spröcke.;luda;u
24942;Speele;9,56267;51,37759;105985;1;Marburg;Me mun lude rofen, süst verschteht hes nit.;lude;u;"Jch verschteh ug nit; de mut en bischen lüder schwatzen.";lüder;ü
24959;Hermannrode;9,86152;51,40459;100251;1;Marburg;Man maut löwwe schregen, söst versteiht hai üsek neh.;löwwe;ö;Ek verstoh jök neh, je möt ein betchen löwer swatzen.;löwer;ö
2507;Wojciechy;20,66778;54,26158;524034;1;Marburg;Man mott lut schriee, sonst vasteiht e ons nich.;lut;u;Öck vastoah ju nich, ju motte e Böske luta spräke.;luta;u
25113;Meiste;8,48718;51,5111;103245;1;Marburg;We mot harre schriggen, süs versteut hai us nit.;harre;a;Jk verstohn jiu nit, jui möt en bietken hädder kuiren.;hädder;ä
25131;Fürstenberg;8,74005;51,51591;103985;1;Marburg;Mö(e) mott harre schryggen, sös versteiht hei us nit.;harre;a;Jck verstohe juck nit, ÿ möttet en bitsken harrer spriëken (küeren).;harrer;a
25136;Scherfede;9,02706;51,52914;102192;1;Marburg;Me mott lout schriggen, süß verstaiht häi uß nie.;lout;ou;Jck verstohe jug nie, jäi möttet äin bitsken härder käueren.;härder;ä
25150;Körbecke;9,2802;51,53451;103788;1;Marburg;Mö mot harre schriggen, süß versteiht he us ne͡-i.;harre;a;Jk verstah juik ne͡-i, je͡-i möttet en bitteken hädder keuern.;hädder;ä
25163;Gottstreu;9,58599;51,57712;98123;1;Marburg;Man mutt lout schreien, süst versteute össig nicht.;lout;ou;Ick verstah jeck nich, je mütt en betten louer spreken.;louer;ou
25179;Esebeck;9,84441;51,56385;115273;1;Marburg;Man mot lue schrie süß verstaht hei üsch nich;lue;ue;Jk verstahe jök nich jie möt'n betgen luer spreken.;luer;u
25197;Ebergötzen;10,11311;51,57322;112706;1;Marburg;Man mŏt loue schrien, sǚst versteiht hei ö̆sek nich.;loue;oue;Eck verstah jö̆k nich, jie mö̆tt n bett'n lauer sprēkĕn.;lauer;au
25214;Bönninghausen;8,4739;51,66242;102200;1;Marburg;Me mott harre schriggen, süs versteut hei us nit.;harre;a;Jck verstoh jiu nit, jiu mött enn bittsken hädder kuiern.;hädder;ä
25223;Kirchborchen;8,72275;51,65689;520373;1;Marburg;Man mot harre schreggen, sös versteiht heī us net.;harre;a;Jk verstohe jiū met, jeī müttet en bitken häidder kören.;häidder;äi
25343;Siebenstern;9,03645;51,70522;103925;1;Marburg;Man mot liut schriggen, süß versteiht hei us ni.;liut;iu;Jk verstohe juk ni, jiä müt ein bitcken wisser prohlen.;wisser;i 
25354;Bruchhausen;9,2916;51,70661;103667;1;Marburg;Men mot harre schriggen, sus verstait hai us ni.;harre;a;Jk verstah juk ni, jäi möt en biäten harren kören.;harrer;a
25363;Schönhagen;9,55747;51,68976;113416;1;Marburg;Man mot lut schrigen, süst versteiht hei (ös)'sek nich;lut;u;Ek verstahe jök nich, jü mosten betten luer spreken;luer;u
25373;Oldenrode;9,81843;51,72098;104519;1;Marburg;Man meaut lēue schrëien süß versteit hei üsch nich;lēue;ēu;Ek verstae jök nich, gëi möttet ne betten lëuer spreäken.;lëuer;ëu
25391;Marke;10,12307;51,7211;112731;1;Marburg;Man mot l(iu)e bölken, süß versteiht hei ösch nich.;l(iu)e;(iu)e;Eck verst(oa)h jöck nich, j(äi) möttet en betten l(iu)her spräken.;l(iu)her;(iu)
25407;Westerwiehe;8,4904;51,81524;102972;1;Marburg;Man mott harre schreggen süs vöstaït he us nich.;harre;a;Jk vöstoh ju nich, ji mött'n biëtken hädder köüern.;hädder;ä
25514;Haustenbeck;8,773504023;51,83629146;545832;1;Marburg;Man mot hadder schrigjen, süß (kurz) vasteuht hä us nich.;hadder;a;Eck vastoh jü nich, jü met 'n betten hädder kürn.;hädder;ä
25522;Heesten;8,98811;51,85941;104162;1;Marburg;Man mot düet schriggen, süs versteut heu us nich.;düet;üe;Eck verstohe juch nich, jüi möttet en betten wisser kührn.;wisser;i
25543;Rischenau;9,27971;51,88107;101582;1;Marburg;Man mot wisse bölken, süß versteut heu ösch nich.;wisse;i ;Eck verstoh jöck nich, jo͡-i möt 'e betten wisser kuren.;wisser;i
25560;Lobach;9,52332;51,86619;111168;1;Marburg;Mann mott wisse schra ien, süss vorstaht hei ett nich.;wisse;i;Eck verstahe jöck nich, jei möt en betten lauter spräken.;lauter;au
25579;Wenzen;9,80806;51,87024;112147;1;Marburg;Ein mätt liue schräien, süss varrsteiht hei ösch nich.;liue;iue;Eck varstahe jöck nich, jäi möttet en betten liuer spreken (prahlen).;liuer;iu
25596;Ackenhausen;10,06521;51,88856;108993;1;Marburg;Man mött liue schreuen süss verstaht hei ösch nich.;liue;iue;Eck verstoahe jöck nich, jeui möttet ein betten liuer spräken.;liuer;iu 
25607;Wolfshagen im Harz;10,32269;51,91222;114173;1;Marburg;Man mott li͡ue schrä͡ien, süss vĕrsteiht hei üsch nicht.;li͡ue;i͡u;Eck verstah jeck nich, jä͡i mett 'n betten li͡ur keddern.;li͡ur;i͡u
25798;Kell;7,30554;50,44882;96238;1;Marburg;Mö moß hat krätsche sos verstähteret nit.;hat;a ;Ech verstohn üch net, dir mößt e Besje hater schwätze.;hater;a
25824;Stromberg;7,59824;50,45682;95124;1;Marburg;Merr muß hat schreie, soß verschtieht ăr eß nett.;hat;a;Ech verstinn och nett, ihr moßt e bißche hater schwätze.;hater;a
25845;Staudt;7,83027;50,46395;97399;1;Marburg;Ma muß hoat kautze soß vastiht ä os net;hoat;oa;Ech vastihn auch net, iha mußt'(e) Besche härta schwätze;härta;ä
2586;Jurkiszki;22,36881;54,311;149290;1;Marburg;Man mott lut schriee, sonst versteiter ons nich.;lut;u;Eck verstoa ju nich, ju motte e bösske luter rede.;luter;u
25876;Steinbach;8,10298;50,47351;98421;1;Marburg;Mer muß laut schreie, sunst verstiht er uns nit.;laut;au;Eich verste i euch nit, ihr meßt ein bische laurer spreche.;laurer;au
25904;Höfen;6,25276;50,53528;135386;1;Marburg;M'r moß hällesch luckde, sös versteet heä os net.;hällesch;ä;Ich verstohn üch net, d'r moßt ä wönnig häller kalle.;häller;ä
25914;Gemünd;6,50041;50,57166;134862;1;Marburg;Me moß hatt schre͡ie (auch) logge, soß verschteet e oß nett.;hatt;a;Ich verschtôhn üch nett, ihr mott gätt hatter kalle.;hatter;a
2602;Maciejowieta;22,66316;54,29125;148578;1;Marburg;Man mott lut schriee, sunst varsteiht he uns nich;lut;u;Jck varstah ju nich, ju motte e biske luter spreke.;luter;u
26141;Iversheim;6,7722;50,58589;136417;1;Marburg;Ma moß hatt schreie, söß veästeht eä oß net.;hatt;a;Ich verstohn üch net, iäh mot jätt hade kalle.;hade ;a
26155;Gelsdorf;7,03325;50,58326;94431;1;Marburg;Mi moß hatt schree, soß vesteht e os ned.;hatt;a;Ech verstohn öch net, ih mod e kle wenneg hade spreiche.;hade;a
26178;Ohlenberg;7,27917;50,58777;96207;1;Marburg;Man mos hart schreie, sost versteiht er os nit.;hart;a;Ech verstohn üch nit, ühr mot e bische hater schwätze.;hater;a
26205;Seifen;7,56153;50,62782;96159;1;Marburg;Ma moss hat hözen, sos versteht er os net.;hat;a;Ech vestohn ich net, ihr moßt e beschen hatter schwetzen.;hatter;a
26228;Gehlert;7,82891;50,63867;94397;1;Marburg;Man muß hart lärmen, sonst verstait ha us nitt.;hart;a;Ich verstieh uch nett, ihr musst Beßchen härter schwätzen.;härter;ä
26261;Waigandshain;8,08253;50,64513;93991;1;Marburg;Mer muß lau greiche, sust verstiern us net.;lau;au;Äich verstohe och net, ihr mußt heller schwetze.;heller;e
26283;Sinn;8,3276;50,65381;100248;1;Marburg;Merr moß hort kreische, sost verstitt er us net.;hort;o;Aich verstieh auch net, ihr mußt a bische härter schwätze.;härter;ä
26312;Venwegen;6,21713;50,70959;136173;1;Marburg;Mä moß hel schreie, söß versteht hä oß neitt.;hei;ei;Ech verston öch neitt, er mott ä beßche häller spräche.;häller;ä
26324;Üdingen;6,47982;50,72767;136573;1;Marburg;Mö moß hall schreïe, sos versteht hä os net.;hall;a;Ich verston üch net, üe moßt e wennig heller kalle.;heller;e
26351;Borr;6,74579;50,73906;134374;1;Marburg;Me moß hatt schreie, sönns vesteht äa us net.;hatt;a;Ech verstohn uch net, ühe möt e beßche haade spreiche.;haade;aa
26578;Roisdorf;7,011607837;50,75523282;535359;1;Marburg;Me moß laut schreie, söß vesteht de oß net.;laut;au;Ech vestone öch net, iē mot e beßche laute kalle.;laute ;au
26604;Geistingen;7,264558119;50,77189993;535365;1;Marburg;Mer moß hat schreie, söß versteht he uhs net.;hat;a;Ech verstohn öch net, ühr mott en Besgen hader rädden.;hader;a
26627;Herchen;7,51208;50,78124;134372;1;Marburg;Me moß hatt schreien, sös versteiht er us net.;hatt;a;Ech verstohn öch net, ühr mot en beschen hader schwätz en!;hader;a
26642;Mittelhof;7,80396;50,77583;99155;1;Marburg;Mar moß hart lärme, sos versteht er aus net.;hart;a;Ech verstohn öch net, ihr moßt en bisje härter schwetze.;härter;ä
26664;Wilden;8,07045;50,80893;102925;1;Marburg;Mer muß hart plarrn, sost verstieht häh ohs nett.;hart;a;Ech verstoah 'n au nett, ihr mußt e besche harter schwätze.;harter;a
26683;Straßebersbach;8,310579688;50,82959295;535378;1;Marburg;Mr muß hort plarrn, sost verstiet er ois nett.;hort;o;Ech verstih och nett, ihr mußt e beßche horter schwätze.;horter;o 
26712;Mariagrube;6,186462819;50,8673817;545855;1;Marburg;Me moß hell schre|ie sönß versteht|e oß net.;hell ;e ;Ich verstonn üch net err mößt e besche heller sprä|iche.;heller;e
26734;Niederzier;6,46479;50,88445;134724;1;Marburg;Me moß hell schreie söns vesteiht äa os net.;hell ;e;Ich verstonn üch net, i-e mot e besge heller spreiche.;heller;e
26753;Horrem;6,71215;50,91204;136170;1;Marburg;Me moß hatt schreie, sönz vestehte oß nett.;hatt;a;Ich verstonn üch nett, ihr mött e beeßche hahde kalle.;hahde ;ah
2676;Rygarby;20,97559;54,24857;149052;1;Marburg;Man mot lut schrie, sonst vasteit ret ons nich.;lut;u;Öck vastoa ju nich, ju mötte è bätke luter spreke.;luter;u
26763;Poll;6,99248;50,9154;135446;1;Marburg;Meer muß hatt schreie, sönz versteit hö unz nitt.;hatt;a;Ich verstonn üch nitt, öhr mütt e beßge hahder spreche.;hahder;a
2691;Kolwiny;21,22078;54,22234;159955;1;Marburg;Man mott lut schrie, sonst versteit a ŏns nich.;lut;u;Ek versto͡ah ju nich, ju motte ĕ beske luta spräke (kose).;luta;u
27003;Heiligenhaus;7,25578;50,93839;135100;1;Marburg;Du mōß hatt schréjé, sös verstohn ich et nét.;hatt;a;Ech verstohn üch nét, ihr mößt jétt háder kallen.;háder;á
27025;Faulmert;7,52408;50,94416;134961;1;Marburg;Man moß hart schreien, söß versteht hä enen net. ;hart;a;Ech verstohn öch net, ihr most n weënig harder sprechen.;harder;a
2703;Srokowo;21,52149;54,21336;524097;1;Marburg;Man mott luht schrie, sonst versteiter ons nich.;luht;uh;Oek verstoh juh nich, juh motte ö böske luhter spräke.;luhter;uh
27038;Hahnseifen;7,76182;50,96107;135882;1;Marburg;Mer muß hart rauzen, sös versteht hä us net.;hart;a;Ech verstohn üch net, ihr mußt en kiddchen härter schwetzen.;härter;ä
27064;Müsen;8,05073;50,98044;102766;1;Marburg;Mer moß hart blarn, sost verschtires net.;hart;a;Ech verstohe ich net, er moßt e besgn harter schwätze.;harter;a
27074;Schameder;8,29625;50,99744;103809;1;Marburg;Ma müß horte kreïsche, sust verstett hä ins net.;horte;o;Ech versteh uch net, ehr müßt e bische laurer (horter) schwätze.;laurer ;au
27106;Dudenhofen;8,88892;50,0083;100401;1;Marburg;Mer muß laut greische, sunst vestäir-er oans nitt.;laut;au;Ich versteh uchch nitt, ihr mißt e bische laurer plaurern.;laurer;au
27135;Wenighösbach;9,19134;50,02903;82332;1;Marburg;Ma mu̮ß laut kreische, sunst veschtähit er uns net.;laut;au;Ich verschtähi eich nit, iha mißt e bißche laura spreche.;laura;au
2715;Stregiel;21,84831;54,19826;152888;1;Marburg;Mann mott luut schrÿe sonst verschteit hö ons nich.;luut;uu;Öck verschtoa ju nich, ju motte ö bösske luuter schpräke.;luuter;uu
27150;Wiesthal;9,42905;50,03327;89686;1;Marburg;Man muß laut schreien, sonst versteht er ons nit;laut;au;Ich verstehe euch nit, ihr müßt e beßche lauter plaudern.;lauter;au
27163;Massenbuch;9,70265;50,03536;90954;1;Marburg;Mier muaß laut schrei, sust verstehat ar uns nicht.;laut;au;Ich verstia Euch nit, ihr müäßt ein weng lauter sprach.;lauter;au
27186;Neubessingen;9,97227;50,0501;83244;1;Marburg;M'r muaß laut schrei, sust verschtät er uns nīt.;laut;au;I v'rstia Euch niat, ihr müaßt a wenk lauter sprach.;lauter;au
27209;Dittelbrunn;10,2216;50,0744;73843;1;Marburg;Wir müasa laut schrei süst verstäht er uns niat.;laut;au;Ich verstia euch niat ihr müaßt a bisla lauter räit.;lauter;au
27223;Vockenhausen;8,37568;50,14973;99243;1;Marburg;Ma(n) muß laut kreische, sunst v'schtiere am net.;laut;au;Jch verschtien euch net, ihr mußt a(n) Bischen lauter schpre(s)che.;lauter;au
27244;Heddernheim;8,64714;50,16176;94522;1;Marburg;Man muß laut schreije, sonst versteht'r uns net.;laut;au;Jch versteh' euch net, ihr mißt a bissi lauter sprechche.;lauter;au
2727;Budziska;22,08998;54,1819;147123;1;Marburg;Man mott luth schriegn, sons verstheit hö ons nich.;luth;u;Eck verstoh ju nich, juh motte böske luther spräke.;luther;u
27425;Bruchköbel;8,91949;50,17877;95559;1;Marburg;Merr muß laut kreische, sonst verstihre uhs nedd. (ne͜-it;laut;au;Ich verstih och nett, ihr misst ä Bissi laurer schwätze.;laurer;au
27444;Hailer;9,15681;50,1871;95948;1;Marburg;Merr muß laut kreische sonnst verstitt he ous neït.;laut;au;Eich verstih och neït, ihr mußt e bessi laurer schwetze.;laurer;au
2746;Chelchy;22,3755;54,1671;149930;1;Marburg;Man mot lut schrie, sonz verstohne se ons nich.;lut;u;Eck verstoh ju nich, ju motte en beske luter rede.;luter;u
27461;Oberndorf;9,47236;50,1902;94694;1;Marburg;Mer muß laut schrae, sonst versteätt er uns nett.;laut;au;Ich verschteh euich ned, ihr mußt's e bessje lauter san.;lauter;au
27469;Rossbach;9,68792;50,24181;72810;1;Marburg;Mĕr mus laut schrei (=präsch), sönst versteht'r ons net.;laut;au;Ich verstiĕ(r)n äuich net, ihr mǖhst a besche (=a wenk) lauter red.;lauter;au
27480;Hassenbach;9,95785;50,22152;88638;1;Marburg;Man muaß laut schrei, sunnst verschtäht ar uns nitt.;laut;au;Ich verstiah euch nitt, ihr müaßt a Bäisla läuter räid.;läuter;äu
27501;Poppenlauer;10,23457;50,21516;89284;1;Marburg;Mär muß laut schrei, sünst värstäht ar uns niät.;laut;au;Ich verstiä euch niät, ihr müßt ä bißlä lauter räid.;lauter;au
27507;Cratzenbach;8,38494;50,32567;96184;1;Marburg;M'r muß hoart kreischa, sost v'rstiht 'r us nitt.;hoart;oa;Ich v'rstihn oich nitt, ihr mißt a bischa härter schwetza.;härter;ä
2762;Wilkowo;19,53293;54,15703;370990;1;Marburg;Man muß laut schriee, sonst verschtiht e ons nuscht.;laut;au;Eck vestau ju nich, ji motte en beske lude rēde.;lude;u
27692;Friedrichstal;8,61792;50,34179;94840;1;Marburg;M' muß laut schreie sunst verstiht es us nit.;laut;au;Ech verstih euch nit, ihr müßt a besje lauter san. /schwätze/;lauter;au
27719;Leidhecken;8,89683;50,34677;99813;1;Marburg;Man muß laut schreije, sonst verstiht 'r uhns näit.;laut;au;Eich verstieh(n) ouch näit, ihr mußt a(n) bissi lauter spre͡ache.;lauter;au
27742;Gelnhaar;9,14844;50,36327;99303;1;Marburg;Ma muß laut greische, sust v'rschtirre us näit;laut;au;Aich vastiñ oach näit, r meßt a bessi laurer schwätze (spreache).;laurer;au
27765;Ulmbach;9,42231;50,36852;95263;1;Marburg;Mrr muß laut schreie, sönst verschtehre ons nihet.;laut;au;Eich verstenn euch nihet, ihr mußt e besche läuter schwatze.;läuter;äu
27775;Eichenried;9,6511;50,39612;97574;1;Marburg;Merr mußß laut kreisch, sonst verstehre emm nett.;laut;au;Ich verstenn euch nett, ihr müßßts e Beßche lauiter spraech.;lauiter;aui
27792;Wildflecken;9,91324;50,3768;89689;1;Marburg;Mer muoß la'ut schrei, süßt verschtehte ons net.;la'ut;a'u;Ich verstenn Euch net, di'r müßt a bißia läuter red.;läuter;äu
27807;Bastheim;10,20383;50,40168;86475;1;Marburg;Me muß laut schrei, süst verstet e en niĕt.;laut;au;Ich versteh euch niĕt, iha mößt a bisla lauter sprech.;lauter;au
2781;Karwiny;19,82948;54,1413;372304;1;Marburg;Ener muß laut schreie, sonst verstaht örr ons nicht.;laut;au;Oech versteh' euch nich, öhr mußt een bösche lauter rede.;lauter;au
27821;Philippstein;8,38038;50,49119;94797;1;Marburg;Mr muß laut kreische, soust verstiht er us nit.;laut;au;Eich verstih och nit, ihr mußt a Bische laurer schwäze.;laurer;au
27835;Dornholzhausen;8,61148;50,49416;99544;1;Marburg;M'r meuß laur kreische, sost verstirre us nett.;laur;au;Ach verstih uch net, ihr meuß e wink laurer schwätze.;laurer;au
2800;Krzykaly;20,09633;54,14074;160680;1;Marburg;Man muß laut schrein, sonst vasteht e as nich;laut;au;Ech vasteh ech nich ea mußt e besche lauta soge;lauta;au
28010;Nonnenroth;8,91206;50,51945;99674;1;Marburg;M'a muß laut schreie, soast verstiet r' ous nait.;laut;au;Aich verstiih uuch naiht, irr merst aa bessi laurer schwätze.;laurer;au
28027;Götzen;9,14246;50,51819;100679;1;Marburg;M'r musz laut greische, sohst verstirre eim net.;laut;au;Ich verstieh uch näit, ihr muszt ach bessi laurer spreache.;laurer;au
28045;Altenschlirf;9,38635;50,53509;99217;1;Marburg;Mer musz loaut schwatze, sunst versteht aär er uns nett.;loaut;oau;Ich versteh oauch nett, ihr muszt e besche läiter schwatze;läiter;äi
28063;Fulda;9,67469;50,55356;97303;1;Marburg;Mer moß luit schrei, sonst ä ons net.;luit;ui;Ich versten euch net, ihr meßt e Bösche luter schwätz.;luter;u
28080;Rupsroth;9,93294;50,55401;99744;1;Marburg;Me moß luit schrei, sonst verstet e ons net.;luit;ui;Ich verstehn euch net, ühr mößt e beßje luiter spräch.;luiter;ui 
28107;Gerthausen;10,19182;50,57012;141319;1;Marburg;Wö muß lout schre-i, süßt verstehet hä onns niēt.;lout;ou;Ich verstöhn euich niet, üe mößt a Bißle louter schwatz.;louter;ou
2817;Mawry;20,36457;54,08463;162247;1;Marburg;(Man) muss laut schraie (bälke), sungst (singa) vastöht'a onns nich.;laut;au;"Öch vastöh' aich nich, öa musste bösche lauta rede. (""Sprechen"" nicht läufig.)";lauta;au
282;Zolna;17,24179;53,90401;152192;1;Marburg;Ma mutt lut schrije, sisste versteht hei ăs dat nich!;lut;u;Ick versteh juch ni, ji motte bitzke laute redn.;laute;au
2827;Sarnowo;20,66023;54,12332;160459;1;Marburg;Mea muße laut schreie, sonst fasteht a ons nuscht.;laut;au;Ech vasteh eich nuscht, eha mußt e besche lauta rede.;lauta;au
28278;Krumbach;8,59958;50,66884;98188;1;Marburg;M'r moiß lau kreische, sost v'rstirre ois neat.;lau;au;Aich (a kurz) verstih uch neat, a moißt a winkilche laurr schwätze.;laurr;au
28298;Londorf;8,86344;50,67498;100459;1;Marburg;M'r muß lau kreische, sost v'rstirre ihs (ns) nitt.;lau;au;Äch v'rstih (ns) uch nit, ihr mißt e (ns) wink laurer schwätze.;laurer;au
28315;Otterbach;9,08908;50,69377;95342;1;Marburg;Mar muß laut kreische sost verstitt ähr ins nitt.;laut;au;Aech varstieh uch nitt, ihr mußt ah beßcha lauhter schwätzn.;lauhter;auh
28330;Schwarz;9,42007;50,7215;97612;1;Marburg;Mer moss lut schräie, sost versterre ens net.;lut;u;Eg versteh auch net, ehr mosst eh bessche litter spräche (schwatze.);litter;i
28346;Grossenmoor;9,65184;50,70307;98359;1;Marburg;Mer moß lud schräi, sost verstete ons net.;lud;u;Ich versten äich net, äi moßt e besche literscht spräch (br).;literscht;i
28358;Rasdorf;9,89733;50,71974;95571;1;Marburg;Mä moß luit schreÿ, sonst värstett ä ons nätt.;luit;ui;Ich verstenn euch nätt, eÿ meßt ä bösse lüttescht sprech (schwatz).;lüttescht;ü
28369;Wiesenthal;10,16738;50,70277;140563;1;Marburg;Me muß lut schreei, süst verstätt heä ons nett.;lut;u;Ich verstehn euch nett, eu moutt ä beschen luter spräch.;luter;u
